# sigma_avg sigma_min sigma_max sigma_std
305.14865141672334 100.95122108854488 139.69633288743998 52.53640729075962
305.2739435998629 101.96144464859171 139.9053282237073 51.687881414358635
305.5043688929853 100.79548805260873 140.73329195043934 53.70251938707176
306.35052709532783 101.70927787472499 138.79078050296803 52.1582610836366
317.4137586573684 110.60814211398477 130.02716917264354 38.9771608627081
313.6123689349535 111.93992141750476 128.37479739686455 41.15372759461364
