# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 8170.211187256104 4711.434435774445 8999.558154233659 6744.613346450233 3.22899307 1.45554969 5.00243645 0
6.111152351555499 5.061370390615254 7.127563994203716 14046.65901136561 7425.26320884682 18174.648990782498 12251.163144839307 7.4040710050000005 5.00243645 9.80570556 1
12.124202965838753 12.124202965838753 12.124202965838753 12289.62191222928 9368.292513830957 26737.08454603029 17004.652259290575 11.959436055000001 9.80570556 14.11316655 2
