# sigma_avg sigma_min sigma_max sigma_std
297.0426329356836 40.77598737773493 48.88947302447145 44.75347995700709
298.10740154457653 41.785571231754204 50.03610163170317 45.79565575578514
297.5629387069861 41.54617199368123 50.7790324633996 46.04211967607992
298.7227052034809 40.05745438505655 47.4850580620661 43.68640845907432
305.4031791683978 33.26791842042496 38.086811118421785 35.622348283454606
