# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 11407.64971812663 6983.238220876609 13718.142305615238 10092.907392792731 3.22899307 1.45554969 5.00243645 0
6.025636723150532 5.061370390615254 6.888608102958268 25033.97506708032 16312.381568666791 45824.31312233331 29261.13788459544 7.4040710050000005 5.00243645 9.80570556 1
