# col0 col1 col2 col3 col4 col5
276.8612315521041 321.6250744259121 263.19536270366405 346.08621047963004 303.9384443432381 407.47490461399286
346.64919851747305 280.2187277893581 293.8420556548083 266.51685528825385 302.3307338966885 333.212689617255
302.3150487216276 296.69541952967637 289.0455808818356 354.54916833954553 302.6368779169638 339.9263844424222
279.3223817735725 279.32673589748833 294.80792456569486 288.80880317567807 249.9843661804872 270.17474108193744
308.8092428597639 299.8861750938652 295.57473322440023 279.76054028906873 287.3793239997654 294.35663210907745
254.32409617019886 321.75608492924215 262.219634492242 241.04020548489683 308.9436858146015 323.51289496310545
296.92572868849714 277.6584847874411 299.00213288266843 256.11336752247126 318.10228505960777 255.41350158131334
319.02552929877186 346.7129142899233 251.1302622571698 261.85579375833373 312.9160365024764 306.80383436703676
311.22187562181637 341.3771312376496 305.5754446331707 223.55645336146432 248.41071606699356 283.7946248008931
277.0316330948143 313.9613110344424 273.59407501654977 323.49930009975577 293.1910548042251 331.5320038234862
345.9674271693414 314.4549367855148 297.02124423247415 295.7909616279159 293.75388338679085 268.4675866053715
294.7856717297251 290.0365553248036 313.78560541196725 298.6265646293776 274.8609758679806 333.7326253240532
300.2145082055163 251.7563942945955 342.0846300838578 292.37786606035036 350.5767452294047 240.8274608764457
324.2059766964325 277.7429242829321 284.18067470514507 258.4639199630072 238.57167980486793 320.1110524964733
284.9891567987564 309.87152252014596 311.79082783782485 282.06129342896884 317.2195644111458 286.4190349474364
258.21771704044187 258.7358468716892 270.1766312290156 283.4680750602572 262.556683417617 342.40658746763324
296.12849188020743 322.48814352227083 259.4615097432786 297.11608509301965 305.9620098385016 356.3226478452607
318.3211443455481 290.636540219709 335.4352183445339 302.40143880951837 271.80227792603523 309.15070929108253
279.918831376465 290.4994937266225 333.52603771822623 299.3686860987943 299.6285766474232 258.7674845972751
252.9400391947132 328.55574238800614 282.04346768612425 269.54954956531105 310.90682991280073 320.0756364349932
263.5029481386821 302.0775966520479 325.1886916973392 305.06270946029986 336.84483305371464 288.1182888211111
336.261789241795 294.0554609005351 334.6904529090261 295.43962207683427 264.6235820412392 311.031477614608
285.92136679352706 264.8521285302799 258.0240649229879 358.8472722256582 237.47452228056062 357.0316333446978
292.1755387906331 262.1424910725159 282.12243792873477 282.7235043698628 299.94283317520205 341.59106112346603
270.59423098296327 287.5703953651068 262.0974073159217 281.95146087883126 269.92174393082234 273.7868038976915
285.28552792095354 283.63210742851726 261.1232826927901 295.78646979251926 317.56688376709565 264.01281933904824
288.6457999884845 304.11488558445376 290.75025577806537 276.81558935742027 378.33772376713523 290.98434647944384
300.7466818478821 319.9274487359701 279.5799685516686 286.6664171308779 258.39720457332214 262.9666287574509
333.1885841574157 317.4043921600118 330.5793598905325 317.900826686097 309.2893057198935 272.7675659167171
277.2671673198044 265.5620042889534 261.7227737051901 299.2699634290931 306.901503449641 252.55546796789872
315.5341327497984 287.68921653129064 306.50707236945516 306.1599872662666 303.8842593174607 345.859950956379
320.7608339546367 319.36955225126576 318.6110631793995 291.68449368608145 333.81820501279225 274.58636713484725
299.2170312558481 317.96860309068046 343.20058600416775 250.00204202604237 279.65598224057015 285.37723102106304
255.26941736763078 262.7384086781808 306.006792210446 277.4232821285327 299.54387804565636 268.84085995295015
281.3687028179793 234.89713084463162 264.9291439559224 288.1621788619955 290.13656834991315 341.15633130543694
319.6330653312322 320.82454733036764 290.33308202693706 309.76675123054207 300.5276895405428 252.1184812156699
331.1439779434919 327.8269130202899 299.02853044879157 306.0618408245502 345.51314265137137 293.3869244214925
284.26501218518996 315.3814946731464 325.254773747413 294.3337178510554 275.68598791686264 213.77629684032368
298.3258240918229 298.3073339365893 216.57566184236435 307.7796979460411 303.0344366652721 347.07561796159473
365.62211549565285 284.8769384265602 317.76784216842384 351.46563337688593 302.5731974595718 335.9595896175653
350.9560230197841 285.95288113698683 248.151969535583 328.22184800678724 254.3485399433584 271.28776162622876
327.5480569057804 279.74980414989875 272.48883955040947 246.04690022094357 329.8586603675146 269.086477960042
300.23682310439165 241.5918140213025 277.40620051381956 271.69756571337246 305.9761923814697 322.6345831027745
304.5386007872506 315.838250598955 314.4962080071383 246.30554802470044 279.15537812688495 220.42943763441966
327.81418960517374 299.4586264497637 326.6479840747831 299.5799415919241 296.68683103525757 301.774733354292
319.3746153203707 285.6438660081522 301.4170297054554 273.80531188499003 268.2835994212509 339.04807333481966
276.1634302202466 280.8918788499948 309.01471306944234 302.0663552177281 318.4088114859362 292.4026301275617
251.8855819761815 271.749224497565 279.69736966283097 279.50731042839755 272.25750083438066 282.63251219829175
284.2012348383309 292.5264228201539 311.77477814899487 290.23112633791027 294.13063484353916 251.3616654835934
265.79336841850403 314.1857845946177 279.6874093664063 305.5991126365375 319.9976553439366 318.7203341059669
255.7173151319065 294.2183899453065 317.58288018879693 241.17479042459772 321.7523660433283 369.4237080764089
267.19588320253683 248.63693617408566 313.50452389919724 292.82465678407766 313.8555120899815 276.7743977292706
306.7574300357377 276.5694196678694 268.7539888314717 286.94232445091717 304.66555418878374 304.8367328640964
280.4369878491249 356.95470748528277 288.5583078403167 278.9162396346543 347.011003197725 344.5072672634679
289.7784863047821 299.2125227995235 312.91216539445134 258.67441254433015 273.1428060183583 270.56877562364514
274.6201693241607 314.5826408962103 263.1350075484931 359.42075610186 301.65027394987095 267.97317672085944
293.59923540513626 310.6878776087888 335.9842686062561 323.01305993058696 300.7621763358953 273.93192749951066
244.61445536349487 288.3757660252503 263.6189939845889 271.3411379555269 311.1289453403756 352.6957498620455
251.00224058512987 307.515724524183 256.7422492712902 300.0372603394035 356.4902425835958 334.1418278943774
311.15621616648474 268.6127328053186 312.6866693029547 301.43101087316643 291.6270519922687 305.2291817032513
331.3490075206151 289.4286155533478 292.3328923051779 260.97555826397837 306.2754841008978 339.957298585429
325.6914465123508 284.63091038220557 290.5894816132073 326.7555926341396 308.82274898005664 246.26421873162164
312.05671501006907 304.23087336517267 271.4203161112327 285.12670124283255 245.45622022604078 229.25756557025832
296.55461585537216 256.6671504616182 337.603154286311 260.7831254794553 279.7994044948451 322.5477629251688
306.69546341415025 298.3207171440138 299.6596711561664 269.46661125245714 290.9222790409365 235.8299768303905
298.8306225111937 270.58866607756164 274.3081565106775 311.048662847262 323.5553185311658 310.14868312202896
263.270799923257 339.14390725091033 305.2485474248617 313.72337280344345 269.504410600364 225.50247168981755
283.47115711517756 256.5497786738698 301.196301311688 308.4655230601574 270.91199594145684 283.4199287913262
301.6216968604431 295.20419179250763 291.01552898616296 313.5951111258486 284.5507787721171 305.16832077786586
269.6984807226255 274.2837182021304 314.7063342109151 313.04298582621436 280.3814196108683 269.1727746744773
273.05633096636626 280.30887987903515 272.6390302054986 303.1290121115343 271.7784636031045 276.2383934937639
313.85060756185965 247.72509481304562 295.4284447948955 295.3758693453306 287.15445955621726 272.591660521675
233.6684638918432 291.15318058053174 252.20837077345982 287.25173358490497 277.3113562030031 177.06469509173303
278.9546079342583 335.24299891615124 278.1745637536956 253.52189351302525 292.26868747099354 283.0952765164786
298.5010230044468 286.46074892586483 329.7980542990112 282.9370185501434 237.48969236216965 233.96549433247225
265.5502460265805 273.5930216964571 308.3644745149954 308.3983290131176 270.15650269955887 298.1781199958467
300.4669679929284 308.8701881505 319.45705640219876 319.24645792090877 245.35972123278128 342.25068209519225
299.66177143595206 294.82668008039605 333.1755504915403 300.616610311385 261.0339785265642 352.17257569641123
246.80169621916426 281.23443484034874 307.89898781993026 312.6180563922419 274.48460901949545 264.29124649540586
258.5655929239202 275.14755378863896 290.207027198801 308.45178635000394 296.7884876896578 263.4858923963346
283.5957171472034 264.44900194170685 350.2692837106105 342.8222887794072 311.2868766757934 239.73864252549333
278.298125816551 259.2779343619794 307.7464434143759 276.9680385669948 277.6228807780475 278.226432290621
237.1903923629373 294.38893906868645 275.01509947670996 329.4508346222545 273.3812183613776 323.4555012291376
359.181820207348 298.27515452055076 319.4233191620015 307.82193851928724 248.7191477001245 245.9803307776251
311.74857994517436 320.3154196156877 291.2133594745701 318.4696190030896 298.64444271243786 277.18310063401685
310.75888212559926 313.3555501596256 292.9909670072864 295.93729438759686 255.62286208132383 280.391615449702
276.5925235455109 251.73028019746667 294.8297896138238 333.30152900598284 246.39796437043995 295.43036068499543
306.32801353663626 334.50186699965377 295.5841816325421 317.8844827108438 303.36316423534515 288.1453401223176
304.9824766971784 304.8148820791028 254.94064856402386 239.83666369901505 266.47066473180837 339.4605286355601
330.71156990997974 307.1299325487157 268.55805655610277 306.813341547448 293.7340198469525 229.64420802646347
303.6721362200985 279.99987510283836 310.3848053127142 313.35200446637396 315.8850901647251 268.5215237755839
254.14861463299422 284.86535459313234 338.44330030094835 294.7420345810802 287.0557762319524 328.40153271513725
276.95490753736067 256.4274591018572 305.8886778183839 275.81679364087654 285.6153636374602 304.97301287169506
302.31664906587497 269.93917232910366 291.26804299133204 309.36995842851036 279.4944086448129 304.9526663453206
314.5243061840419 297.0698633848613 308.25349520422924 294.2592383988669 269.67052064451894 240.68208540467066
288.20269152447605 317.6935362246106 310.6023553702639 302.01271306538587 284.1395316963093 270.51128344999205
