# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 6834.211557953768 4147.774498252377 8559.093056247319 6209.377484731796 3.22899307 1.45554969 5.00243645 0
6.025636723150532 5.061370390615254 6.888608102958268 16327.31856844899 10832.001232858274 31956.77655605169 20055.09046885644 7.4040710050000005 5.00243645 9.80570556 1
