# sigma_avg sigma_min sigma_max sigma_std
196.25296415279234 69.57304516171801 92.32755905783601 80.57134125574908
194.73852399193353 67.85937115527935 92.23907993048218 79.4905282825556
193.55980978359966 67.70985728401061 91.06573943253132 78.94576252166824
194.09315765585276 68.53043916122157 91.19429473836517 79.3411384069164
213.583662203935 66.5843169785222 94.3538382027757 79.88791772339795
