# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 6285.494025737357 3700.878249343808 7506.6264616306835 5474.638004980986 3.22899307 1.45554969 5.00243645 0
6.025636723150532 5.061370390615254 6.888608102958268 29394.722626270363 21051.473749297922 59960.34277444161 38342.55000207896 7.4040710050000005 5.00243645 9.80570556 1
