# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 16242.932306410949 9527.360232922594 18402.44687736601 13620.013638170163 3.22899307 1.45554969 5.00243645 0
6.025636723150532 5.061370390615254 6.888608102958268 43749.760621840614 29234.052574417197 82604.90379010056 53059.2313881263 7.4040710050000005 5.00243645 9.80570556 1
