# sigma_avg sigma_min sigma_max sigma_std
323.0696848615748 36.015240522483204 42.642936029870526 39.31415596579698
322.8249441883554 33.68170193419908 45.77962908603674 39.46144758757923
322.39218379811615 34.32831198525199 42.053533687233646 38.08743499842543
322.4045767321602 34.069969981352116 41.238742323603496 37.56055195551153
330.8469665465735 20.004811919830527 24.734643587309446 22.29981389436022
