# sigma_avg sigma_min sigma_max sigma_std
304.8553154009935 51.131695663190996 62.74817243583705 56.8337359146445
304.9332033624372 51.81860777155172 64.03781637588192 57.7794127462793
305.382831175618 51.80156023696582 65.88165875946791 58.60296199184223
306.0550380436667 50.192278318068695 63.16053696581159 56.52468954995776
317.2553077113365 39.591968877290896 48.6230763198701 43.9232394370168
314.50391018460994 51.58674205707919 57.081804979807266 54.26113841316809
