# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 5084.0901588680945 3074.7637702747547 6385.527436055226 4646.937978575575 3.228993066743485 1.4555496878160497 5.00243644567092 0
6.025636723150532 5.061370390615254 6.888608102958268 6375.72527589163 3883.4583907979036 9885.513591433239 6582.153839320973 6.811201666955912 5.00243644567092 8.619966888240905 1
