# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 4248.051116733611 2496.2380773160935 5234.243598567624 3771.4297868175727 3.22899307 1.45554969 5.00243645 0
6.111152351555499 5.061370390615254 7.127563994203716 5163.022046492109 2755.943235663601 6274.083091084683 4361.410154946549 7.4040710050000005 5.00243645 9.80570556 1
12.124202965838753 12.124202965838753 12.124202965838753 2581.190000276838 1950.023048687836 5605.455908009548 3544.2636822376467 11.959436055000001 9.80570556 14.11316655 2
