# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 2552.4595694206355 1633.8843060856477 3677.938638605702 2578.208398569286 3.228993066743485 1.4555496878160497 5.00243644567092 0
6.025636723150532 5.061370390615254 6.888608102958268 27030.43380780726 19938.78700471976 59151.74430178916 36829.110706750966 6.811201666955912 5.00243644567092 8.619966888240905 1
