# sigma_avg sigma_min sigma_max sigma_std
510.0178376125165 32.03320586673224 33.131266998001074 32.557804956375115
508.7352677182693 30.625359180879315 32.02551127285885 31.298350763016362
510.1289223307227 30.588014272995853 31.50553587575279 31.022724323408887
507.92010364913045 30.82413182549952 31.826467019858015 31.30306590963348
511.19529061375744 26.430404556774636 26.62059034991991 26.507724478009134
