# col0 col1 col2 col3 col4
128.88248735569545 128.58877704521845 162.76016728102437 141.28030485724437 155.76934407344234
215.9679886660861 214.7257132390846 205.55159173415083 259.45782287542636 247.34581780411963
167.00048185797408 176.38335586863525 137.70594115331744 115.32921532205245 200.04737870050386
168.90089106447508 103.43009973813496 94.67759348301068 134.29254333351028 160.0266273636629
375.43178644707024 355.15190072575285 406.2097531859285 366.4573675727652 308.73708756915784
138.437320119943 177.89813500555147 189.83634041727134 207.35466676779382 201.11322287200102
387.46086215543636 349.75951571795053 370.5241604314768 320.4180199812277 310.15244526522315
248.0152692391095 232.39854597177808 235.2576354882707 206.735239998289 247.08198960185248
216.366113344738 296.7386005643819 279.9935146970559 261.50204771669587 238.16763560145822
270.2127772887735 307.7129154826412 281.1084388590981 281.04346787150297 406.1930105274926
224.68990958232865 203.56415109371116 199.66707422686326 174.10878751050674 210.96589850924644
334.3802998648605 376.11055622161797 413.2398763853914 406.572631031853 330.46644726081263
407.34956343248115 320.5355438813178 320.070244444084 392.95146046004766 456.4976834592257
260.4043425021029 239.69553831807883 218.7479812190013 242.19669181654183 306.4605586427725
221.85334754969384 220.46671644275557 197.47110049526012 266.99569280930274 288.15974038814284
443.2455488795364 414.04803682773246 431.7807689313912 449.6926978306846 448.2030890428263
187.628049007187 164.37767528855 184.2056567293721 173.94327400630397 139.6745626656328
130.32176530432395 183.699741366635 201.91047050553559 166.1862696371139 156.49699761105813
128.59246533697234 237.91848592517397 199.49992235710923 175.20181610296618 156.86468233466596
231.733058579149 229.27095293122755 210.1901107184793 242.44782154589544 364.5117602363094
175.87251815551934 249.06978818623557 263.8740094970584 220.30830968282916 147.87188930572316
101.44691859344256 135.3956651718256 172.85539666247985 137.76496982756606 164.75855400203372
216.9054748517935 216.16479160056738 239.6892342385566 268.2576416163338 210.33874078161696
139.8270651324831 197.52711481433022 227.1535787441341 192.61226242151713 164.5908632920409
227.20918347752078 240.34489570901246 249.44040706846275 264.651742865998 218.7178457614419
266.942436579527 242.10723406832258 286.16958451497356 246.06419024929536 232.2486283610903
225.492249325016 239.48846506174806 281.88513900728157 173.59998221746946 248.40454116909083
202.76783744700484 238.66468956593775 230.35843804176056 254.80123481880014 232.05349266084832
127.61197465950909 130.26841177216693 111.15997180988538 147.5676218570343 123.75071066874787
158.65702823113912 194.01939016262597 259.99040372055924 189.84751427097677 218.34728733972875
253.660160241595 274.11360585735486 295.67119662763173 259.6292832735761 221.84487030245478
158.98473161430178 173.3960360373743 198.2025832167724 186.75724234194968 247.35065179528635
390.37431346860706 437.6038302651387 421.73104509451497 406.86759114008544 395.4197605244625
384.9415072669496 381.46940701454304 397.194040148467 374.20703839246613 306.01701659167304
194.85136879953953 167.69347898276573 173.74022099905838 155.9216744476347 199.85098534494836
212.67837881813324 226.0966839459697 230.05521386841554 202.14975892042284 208.16708188580097
231.7878267192132 242.8618938990831 236.99842998079288 243.64987709583409 203.18537306283912
137.66289369532225 135.1725126726486 139.24186481006527 153.77767438916936 76.08453645340579
240.7418589660877 270.50406581863615 227.38754040525814 279.3939680735857 275.8891555610779
161.22405217782818 158.47462140370408 163.0815827795321 157.1045471867548 255.23995798943116
281.5605198119558 233.2525856929183 262.3608887606076 267.31393354438956 157.47678993873032
195.5568964702467 215.50726704447223 182.4139477341806 197.8548472567037 263.9607111097642
103.59808427653512 183.39462429638274 206.3547517357221 136.34120848944673 130.42753286040545
105.67047252407117 112.98035086128766 141.15129818694356 131.0637479333145 116.7402621948985
315.38267224409344 374.91451045636313 327.9104508926463 289.2547813468587 278.0879987461456
221.4025264115572 216.50790118103788 174.07537824063536 206.5401338682918 210.4101107093848
330.82984342731845 385.21516219173236 381.42284983650296 326.54223228636323 368.8596015135152
142.57037551937435 114.38613965461151 157.44023917695446 163.9062926514099 195.31271310457532
163.1407853688413 181.83364831520697 167.95507806944508 185.50577860164745 146.2893123399897
112.60093517866162 104.99795525365995 97.6774498393168 101.8863160879856 165.92458131982414
320.0624570702426 253.31600035024812 322.2058394017 280.994116385303 249.5328016493213
210.25925767016102 246.59690801681523 216.54579614484783 183.13447387190482 253.6705197712002
380.7156565389015 350.4454637335561 268.7715574910347 287.9261467848458 356.3396296821148
186.7857055051204 179.6338710506631 197.31515619467226 142.15564962042333 248.69791160917092
109.67027868155894 117.27124080520646 117.71387725926027 117.27163424218014 108.73467170290236
218.8283557775794 273.508207464064 266.25980749420944 214.14860818798735 128.44158413044727
321.50320486598434 364.4036603887156 358.6062915555644 390.5762943478015 296.7310718680021
102.4351247136538 162.53874687503443 162.466250936623 127.84765065890477 212.66040356798868
240.6164163711419 207.20582100501906 207.41339567497212 235.873759699518 260.2705058802471
235.33785433223693 121.16544370401455 128.9740698246199 181.5688515385787 213.8388526690465
167.44098999000133 183.42073483724258 217.1252380611336 158.83560136335163 164.38613404297448
143.69745309145765 85.24015479798993 129.5821647986935 130.45705879605038 144.83968894970513
235.99581036669193 291.5735206386732 255.8326246119255 235.0092724763145 185.74607264766433
144.6428190696054 188.89724167973992 208.23871001974894 179.21267314259197 122.98274325135232
172.04419333717695 157.2366379536964 162.58773079779456 202.56798116319607 216.6631187269122
169.0309718043957 131.92567302425414 219.21771683711478 170.80036567933323 291.29287927051485
89.56579999046463 154.83678439134553 177.6228113585916 113.73552506862549 164.57666685753495
145.9019390132945 195.00245825316134 221.80613410113745 195.67055741150145 218.7284294462783
145.31255902683583 73.75462779077195 43.8904844191442 98.35246230444815 251.74266404188154
262.823456732411 243.73555286491697 199.47095192594358 241.1926710313797 362.4241973071394
132.812795032208 154.97289759172196 197.25609026200402 138.5298031460125 179.12103562370243
225.60744892543693 296.20442115418274 316.52551009875845 229.80018775308807 182.52657628628955
282.46475513324543 298.50904939167685 318.2989108416825 340.1302170998723 464.8836363305546
