# sigma_avg sigma_min sigma_max sigma_std
194.91882996007118 63.71690862357408 88.43798136158752 75.61074201488908
194.43243984266323 62.516630187206935 89.53163065733433 75.34981196171155
194.16923801505317 62.19054031112451 89.39400329612333 75.10767690384777
195.01705214849255 63.209206118381225 88.61907417151532 75.38185927677084
213.19454004669555 62.25418184495467 90.82416925290859 76.02732433549461
210.4410490492579 62.55532593484658 93.47249626394677 77.38654164259154
