# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 8708.131553138486 5071.63233518766 10150.668697805519 7413.74594171531 3.22899307 1.45554969 5.00243645 0
6.111152351555499 5.061370390615254 7.127563994203716 27377.845798527647 16234.858064296606 35791.00787994177 25358.59006842717 7.4040710050000005 5.00243645 9.80570556 1
12.124202965838753 12.124202965838753 12.124202965838753 38632.96444386384 29154.049130627373 85042.93409908105 53332.64403593966 11.959436055000001 9.80570556 14.11316655 2
