# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 13948.905958435571 8263.686167772046 18186.5185615161 12823.148551763723 3.228993066743485 1.4555496878160497 5.00243644567092 0
6.025636723150532 5.061370390615254 6.888608102958268 53129.705189281405 37306.62497007093 101099.61445666204 66138.0987238241 6.811201666955912 5.00243644567092 8.619966888240905 1
