# sigma_avg sigma_min sigma_max sigma_std
480.6091259813393 67.8131727722498 98.79751157081829 82.7448414829464
480.8064611697841 65.09399054682684 99.61599934849785 81.40841322761484
481.1693810064519 67.160475656062 103.63292571640717 84.58146803463801
482.5020801751413 67.07686686383168 98.14542710600699 82.14926120672764
499.92666988535535 50.81830559242324 72.93290522393306 61.38902835876525
