# sigma_avg sigma_min sigma_max sigma_std
212.63062823155943 69.72985193522224 95.94562176384233 82.3838240529588
211.9040765055263 69.77009871424234 96.03236614048176 82.46522172569624
210.95126094377792 69.10274568962335 95.80999718511448 81.85884886735238
212.10544743781801 69.64894951876359 95.47534994222376 82.06785353521174
231.5271860261683 68.00809112290703 98.48106406306832 82.54715725112692
