# sigma_avg sigma_min sigma_max sigma_std
276.44098386100666 68.65760574789778 88.80697219580819 78.62494138178299
277.72619819393304 69.69274193946292 91.68213218656638 80.42844131663522
275.37396012542797 67.49689476287503 88.11781215674365 77.4884885802179
275.6448065327662 68.05729294605823 88.92572932334011 78.2689140953107
294.2659379675753 54.17155127571522 69.79051155350517 61.72244486418377
285.90485003886715 66.21514018780405 76.87959581275817 71.43495805590008
