# sigma_avg sigma_min sigma_max sigma_std
305.14865141672334 93.3918409612385 132.3907369545273 52.53640729075962
305.2739435998629 93.99020939725203 133.0192265933443 51.687881414358635
305.5043688929853 93.31162195668907 133.3496123106164 53.70251938707176
306.35052709532783 94.19545717023541 131.46078216540576 52.1582610836366
317.4137586573684 102.61715605804399 123.37561147398888 38.9771608627081
