# bin A x0 y0 x1 y1 alpha beta gamma delta
0 0.006243089672648317 29.306125284844455 1.000001360143851 25.466463103488156 1.0000013601432154 -0.1241985687535897 0.2780777588956528 0.3498918092468892 0.2780778542864113
1 0.0022167119823581893 19.95044567817274 1.0000009763422033 19.96905326829682 1.0000009763413522 0.14595575565577973 0.3279803342395384 0.1361822860588934 0.3279803589080691
