# bin A x0 y0 x1 y1 alpha beta gamma delta
0 0.005814775000438209 20.707402035409324 1.0000004342063225 20.08267012687631 1.0000004342063553 -0.018676428784490138 0.2780749232132855 0.2440640368278234 0.2780750023549325
1 0.002879434572493894 37.99846559861238 1.0004440908069916 37.998392477815194 1.000444090520926 0.148469312767257 0.32703471899401393 0.1484776556029731 0.32703475571942286
