# col0 col1 col2 col3 col4 col5
-509.9653239905179 -510.732618134423 -532.6025784389581 -519.8548129970744 -617.0913295122699 -502.64996363165864
-488.1355921972885 -363.4936686873865 -426.05998175170515 -550.5025210087148 -169.37155591761868 -304.1353334081764
-97.84359673525157 -160.56136584052456 -129.10110517155016 -81.03781847674621 -15.890941371021178 -91.59987028302284
222.18732755787153 292.1250375364006 249.06300931167962 190.4256233159955 249.73334474903078 116.58621304698633
382.95251418613293 362.11981062057765 308.0796469814264 313.0366745281846 391.2017529825445 22.71725794565736
147.3739778001784 184.47461438947823 111.7575413401223 81.68908929183573 245.1769497814887 -79.17003780853054
466.60715717498783 533.5601094608551 600.0049600677738 524.3411102975415 135.73195020145684 793.0959353654769
-64.64216166843472 -109.26510864248792 -149.6329648425257 -113.40913272986283 193.24586557138076 -120.90550970259018
-281.39708208705895 -286.7753950163241 -254.88269519383857 -244.87826652472086 -461.7699051845466 -216.65830960060956
780.5434691586031 890.6889569882487 904.8833784135037 805.3113098869571 452.96098124271236 783.8143345611134
-419.8354061041014 -334.0000373867701 -287.65387072430553 -350.0842723327281 -394.2482175614686 -126.36591137182518
-854.9329328623487 -923.0589846675375 -992.4396970831081 -931.1515705877658 -491.8892186705471 -1060.6350379195737
-491.6626215453414 -589.9078059161702 -487.8488020244468 -418.54787819255563 -608.7993976566424 -216.20510644034326
202.12517971316635 157.921584326911 224.27284212821263 271.60890857723706 4.168443838833686 343.4650585982953
-361.17265000406394 -291.1397248275834 -266.45189829910817 -330.2458342272137 -481.21085266169393 -205.55676877226745
739.7267590607496 664.2755609007669 637.3989461377358 703.7448010711427 829.9918545337869 351.2650726690171
-163.8320760308357 -170.30377568276424 -226.7369328415976 -221.27437695082665 2.3238398484155405 -210.10090795726654
588.8387691041232 638.757322336786 624.4931144306884 565.8436680951638 587.4034317819716 533.1645478241857
271.8863407115371 259.70624037254413 166.52645580594657 181.5718596029612 422.2797149755933 -76.14271468337692
334.12865288124874 243.35746011024577 241.90484448677685 315.51877007774965 414.63270194581094 152.61383366143713
339.7221449721402 295.63926246564233 311.72963352648816 333.69864630432954 243.5636668741681 252.59297537669667
39.52680758557915 58.62024048736789 127.40299942509037 114.70393753720415 -400.47949271674 155.74777872372763
461.0465042143586 447.259936096681 461.4913506158856 481.3428933685428 312.0258727173276 484.07946976587533
-163.2989367502386 -166.36847228030774 -198.96228865434452 -197.4879352580493 9.030818869551942 -291.30158078158695
-767.2002909855934 -730.4598936662712 -803.5508158996835 -827.8767597853725 -511.74988065540646 -905.1952562430793
898.742986379715 919.2647596582956 862.2541051039776 822.0334339081492 842.487010130394 635.5464574819208
-162.15342999462035 -215.67320915909417 -199.14374340941237 -165.93490632046374 -250.9788957397067 -112.14687312132443
234.43104819254222 276.1067976488446 282.72755667447495 251.31919756020386 201.51748817130914 113.0782284639032
-520.121018074993 -557.2616568206299 -547.7030188900961 -507.840854716637 -443.2799244829083 -552.5740865785457
272.26508896430846 250.1354862905566 134.6389619918774 161.4064608620795 484.2674816308912 -171.6836228083921
1138.8875867254162 1071.4769482474792 1110.5480370834666 1186.7570558376653 810.7556315897642 850.7808532914042
99.98356349133915 182.8666557226175 143.95285603633567 66.21357708173414 89.22670284840459 51.3647058042246
976.1281051935588 1027.1144166970562 1024.195526458107 974.8264883804951 733.9903943302725 786.4721402583616
-324.96174709248123 -391.13165520648283 -489.0903513064533 -440.9341382259261 220.48644532196312 -677.2513031234455
-363.5910514091906 -429.368294896819 -468.6407025160975 -418.96849484367084 -297.9606697382699 -716.6849538685126
671.1748540154935 727.4971145575541 707.3066731895186 667.1204316787464 643.0485551348954 576.4347283950563
-414.57812623727267 -366.19004652492896 -341.15902092111077 -378.03964375673735 -384.61462005722973 -143.20318496965353
289.9536994644337 302.5412799491637 271.03812824670297 255.39581156324556 326.44501073402273 435.6177171865726
1100.896322361073 1153.1279701501253 1154.1325297683577 1078.1213570998636 933.3579193446528 859.1857118167396
408.34665015034193 286.33215061849063 152.562715121602 268.18802416710486 932.4829418475728 -76.0947185708748
120.16257673081195 156.13189986793554 387.42371398771417 344.9003594887537 -321.20637649057323 1010.7191818130188
-386.7171036935891 -324.8374982130528 -336.59188346541106 -396.41798904788214 -273.17408679725895 -322.4830766643659
283.1557664271349 285.95313037227857 355.24912723360035 360.3284489303429 199.03452867444227 489.86656151701135
342.7499961550032 314.9544191315694 272.1345131257205 307.7966808262424 197.44767659712954 36.33710989240832
322.28435238198904 359.869180959779 338.27525496303184 317.68684721332227 249.94853809875937 -52.869510039278815
619.5048631116019 633.0374818798139 583.2773334315775 580.4097137322053 665.3268735548168 406.62524319808153
873.8028413187543 949.5699744257959 958.171815044313 913.4763234563134 456.26653573086946 892.8160784529897
677.9284580873735 684.7433012235779 713.5630974439581 712.4137307248673 458.76660647820927 682.4459694819686
126.47101935043572 45.097230840001416 32.90478023133065 113.32674768587276 179.04020477767395 -103.95239146958443
-78.16779794737943 -64.87000079237785 -58.15355162142759 -74.37339934116493 32.5462098177029 -25.635652070633462
514.5808358381145 489.3757401939611 467.3638574756076 504.9041473875626 416.2104337119696 251.38924787915238
-100.85213175825326 -65.92807164607171 -141.25110152260325 -165.68130072638863 56.67588966299189 -309.41037738202493
-493.2152986961733 -485.8975714359361 -513.49868016291 -502.1608409937337 -377.2672670911102 -512.5217356760141
59.13901305605464 -21.085947986053405 -35.04424233103275 37.2473840190421 63.26850601728619 -165.72568222364063
-950.3152078940865 -970.8235168961576 -969.8831745657312 -952.4812709263782 -788.2007017808598 -744.2478264212601
574.1381647700831 725.5698134700096 793.0662262696602 651.0108023468886 230.19335076745708 701.2779887497145
-986.270894883112 -987.867654676062 -976.171597759798 -975.1210436910477 -899.2359222102881 -878.2037653803259
-58.95947505651657 -172.37122138993325 -144.67243657005235 -36.99122066994565 -143.19146119946652 -173.6935773371536
482.83433527713896 512.2437619515417 534.8519982412605 508.287630696466 343.6579701679992 642.6504149080243
462.88879842900354 438.7947341431028 450.04111951496174 474.3885671356359 330.9885737915537 343.73105817048463
240.59526380688988 195.05445988840043 224.0726559955773 260.3937437868919 121.47306585863615 286.4576671730952
614.8714864081131 558.4073671089973 586.2994849190908 612.3120336546688 510.0356170014372 473.15684773689776
55.939098669493134 -72.27718426054072 -53.610844336705746 55.8688926378262 183.29859781803017 -95.81514554439023
539.6559600904626 425.69264743570756 389.5709263061374 506.0918869164948 627.8007275338903 332.466604836135
685.5219696581477 531.0287187862882 601.2081081386145 738.9103631967101 437.886426381415 420.07396256019143
28.519412006554386 -119.91263858150873 -74.60002779293714 27.732179017857785 133.65784340946647 -90.21203920098407
250.7646792693551 282.08159806912283 243.82598073945277 225.43331082337335 122.73770689887043 13.451281209603486
-40.38789344922082 -77.32038202742956 -140.8695717966475 -107.00479296183846 267.42670965920973 -241.0321881423735
-276.8626616237213 -262.1732106912014 -285.2478309242182 -300.1316376300951 -163.68072526786779 -246.85441049010012
-383.8506942233211 -320.7981957193895 -302.5053123809932 -345.7535561313461 -536.6391398798391 -353.4248041080325
224.60995446498455 205.18811331051822 206.89042560596502 214.78772126286566 42.24778380452306 -109.90049239640216
-75.14024751795846 -174.1229761615076 -165.9491923793341 -61.46421834465668 -144.83899868090205 -190.60269809330288
-587.2374113799939 -563.8105442402084 -540.5531839326921 -573.0367264802206 -623.5418675282319 -162.9715210260009
-202.0880739603453 -201.38290739619086 -140.26487907051043 -140.53551900346525 -210.08808788370314 43.5499402684266
279.77705652688775 274.2660032551514 202.4278863692481 212.61466051793005 474.99594236957086 -52.70239794301868
-183.02741262663983 -215.71836008684699 -217.513724815634 -184.12663054177486 -191.12087887300086 -164.99392713161802
776.1654878115323 706.7314584314918 745.5101497761523 805.116886354998 646.6599096916107 705.0001090101847
689.5292615209595 705.5352172972007 751.5880497515012 728.6716779827083 464.96896032198845 632.7019302805153
-197.8374530961755 -271.32385325569265 -235.81543879215144 -187.49732430676818 -342.45351084615766 -109.56008282729023
-803.1554146062997 -802.6395791593469 -766.4526942108313 -769.3838395062855 -680.0187058898161 -404.4522384773776
-221.3435879467103 -127.45087703061901 -141.73605491909436 -221.38328759367855 -175.11165878221706 -112.64071230340048
498.2872538319891 408.9877263182028 438.4967108207917 516.5273813481505 493.91121058457776 456.84656295415857
178.24050383664382 194.95808505448295 241.87828178177932 227.31738369992155 -105.39975894178937 332.8336981141186
95.47449797044408 62.327766455631874 35.74175600119858 75.50963941849967 192.1098165407635 48.38945789917539
97.55677655770394 86.7391379376097 75.31614157570169 75.21412397740501 252.17727706202288 -140.81053458085879
-822.1474944481932 -832.2915683660633 -748.172795877241 -732.6363967514598 -998.6099981217433 -583.2100739908668
-52.83334658538814 -71.3704164681584 -115.85001215731606 -105.51368343220346 149.43189596215757 -181.83599268223074
-93.72627256408191 20.740447318044456 92.67125901611612 -8.631543895531857 -448.089359043414 372.2072263837026
89.49719159758669 93.23577405780398 70.6777970555123 63.25409500085955 81.56508721305649 170.02501477144213
334.8361189213003 225.34738611104513 288.15059687608374 372.08524487210036 264.90089281396774 362.99350643833867
-436.29510448587837 -367.9229180494155 -404.23384177392154 -470.44433715806235 -146.45723067217708 -553.3902323421501
-105.99197648850972 -93.68369914784502 -85.82247741235435 -85.90121635184303 -189.78481349533948 -200.63889192567729
230.070106521819 263.74098130795403 304.8498605024102 263.7610352234913 -12.061485258248286 320.2474630607805
-40.23272091718825 -1.9488366349438797 -22.93880549278735 -57.92046459200454 -119.06995372241043 -179.88162973939956
-149.64744919239217 -65.59090016237751 -39.538945608004994 -118.67584582807424 -322.21173721269867 40.55191518279307
-553.5382346519824 -472.9984944626303 -467.1558272359922 -524.3764196547907 -650.3061923713308 -296.7570704343537
391.49356290323226 340.02286766833913 322.7454298393333 395.9954344856075 310.19366576246523 199.54806037969917
144.5412159641296 180.6563440049157 167.27969981593225 153.3755626152527 217.37863875817243 264.9299583504959
-13.966506409245426 32.478670773283184 86.79630284109301 30.80946799672268 -213.9559604500849 129.6168334525797
