# r r_min r_max SF SF_stat_min SF_stat_max
1.8202923496498844 0.3500401397346826 0.3500401397346824 13145.833333333334 3896.025807052993 4258.507843636017
6.0944671924094855 1.0330968017942315 1.0330968017942306 75668.0 7932.711649149287 8480.870014521743
12.124202965838775 0.0 0.0 281961.0 44604.31296144105 46223.53685702169
