# sigma_avg sigma_min sigma_max sigma_std
488.85042044651743 120.30194561777645 138.65163891279522 57.81657218937011
489.6715793530612 119.79480896497725 139.2792839620425 60.42357546656938
491.71887076657646 121.23725823322972 138.1069280908267 60.42836421297063
492.64597225563773 118.73261417551957 140.35211497268082 57.985774391968235
505.14828728544154 123.98609676030992 134.77825217317923 34.19924133638151
502.695573166602 126.07248448352799 132.67625632160292 38.686020124785124
