# r r_min r_max SF SF_stat_min SF_stat_max
1.8202923496498844 0.3500401397346826 0.3500401397346824 13145.833333333334 3839.11608302306 4292.198208121437
6.0944671924094855 1.0330968017942315 1.0330968017942306 84031.25 12036.807275629355 12736.593213497636
