# sigma_avg sigma_min sigma_max sigma_std
258.92410352935156 148.96121132694273 223.84107322887144 84.44812165768516
257.64501072504686 150.1584431268187 222.3776879400563 84.43556761397036
258.0173746437897 149.82071118699918 224.038631420421 85.34889359887369
260.0717358601201 150.9724788861775 221.1793355889606 85.23236381133694
273.82610088160067 153.74544579884432 216.89849694227922 72.14395084072702
