# mach l_inj l_dis alpha cost cost_sigma sigma sigma_err1 sigma_err2
0.35071737018224286 1.0 0.001 -3.6666666666666665 4.2479155601369785 2.326929639054269 257.9774339822414 89.14268698578961 89.14268698578961
0.05487500000000001 1.0 0.001 -3.6666666666666665 438.37697921080274 112.59707100076248 40.36444411755074 31.135730737703703 31.135730737703703
0.064625 1.0 0.001 -3.6666666666666665 362.9688643053829 90.80453387100208 47.536258789917376 33.20696801965337 33.20696801965337
0.074375 1.0 0.001 -3.6666666666666665 297.7901736014939 72.76420887635852 54.70807346228403 35.46432778497836 35.46432778497836
0.084125 1.0 0.001 -3.6666666666666665 242.98786471962458 58.080135841110916 61.87988813465068 37.874545398157686 37.874545398157686
0.093875 1.0 0.001 -3.6666666666666665 197.75723665264888 46.249076082317195 69.05170280701732 40.41027909688868 40.41027909688868
0.103625 1.0 0.001 -3.6666666666666665 160.86610637371555 36.770725780031924 76.22351747938396 43.049354791383124 43.049354791383124
0.113375 1.0 0.001 -3.6666666666666665 130.9843431478772 29.198252760996798 83.39533215175061 45.773901547879184 45.773901547879184
0.12312500000000001 1.0 0.001 -3.6666666666666665 106.86137695272163 23.15452560926709 90.56714682411726 48.569537794487026 48.569537794487026
0.132875 1.0 0.001 -3.6666666666666665 87.40390008618894 18.331234520570668 97.7389614964839 51.424670771137485 51.424670771137485
0.142625 1.0 0.001 -3.6666666666666665 71.69596465508332 14.480858451547283 104.91077616885052 54.32992131380528 54.32992131380528
0.152375 1.0 0.001 -3.6666666666666665 58.989860605639336 11.40662253788352 112.0825908412172 57.27766370674766 57.27766370674766
0.162125 1.0 0.001 -3.6666666666666665 48.684725584000645 8.952814708037447 119.25440551358382 60.26166271467203 60.26166271467203
0.171875 1.0 0.001 -3.6666666666666665 40.302043615849925 6.996373021198043 126.42622018595046 63.276789190548534 63.276789190548534
0.181625 1.0 0.001 -3.6666666666666665 33.462447983544095 5.4399518903610975 133.59803485831716 66.31879772046507 66.31879772046507
0.191375 1.0 0.001 -3.6666666666666665 27.8655965603626 4.20637073333095 140.76984953068376 69.38415262583678 69.38415262583678
0.201125 1.0 0.001 -3.6666666666666665 23.274733317063212 3.2354470790364025 147.9416642030504 55.070480527865854 72.4698914295963
0.210875 1.0 0.001 -3.6666666666666665 19.510629232391487 2.487907390040174 155.11347887541706 57.200169987869316 75.57351729094097
0.220625 1.0 0.001 -3.6666666666666665 16.422871737037337 1.9246040751430729 162.2852935477837 59.34878070062842 78.69291385712846
0.230375 1.0 0.001 -3.6666666666666665 13.888899157790338 1.511772917888551 169.45710822015033 61.514330018301145 81.82627750680915
0.240125 1.0 0.001 -3.6666666666666665 11.81016931719219 1.222051151643897 176.62892289251698 63.69509029343386 84.97206313613817
0.24987499999999999 1.0 0.001 -3.6666666666666665 10.107102000091954 1.033185848987802 183.80073756488363 65.88955122260253 88.12894053769725
0.259625 1.0 0.001 -3.6666666666666665 8.71514048078968 0.9270174059034049 190.97255223725026 68.09638827487314 91.2957591056491
0.26937500000000003 1.0 0.001 -3.6666666666666665 7.5816799522708695 0.8886773828238845 198.14436690961696 70.31443617627637 94.47151911952652
0.27912499999999996 1.0 0.001 -3.6666666666666665 6.666072755826666 0.9083604547844063 205.31618158198356 72.54266659306124 72.54266659306124
0.288875 1.0 0.001 -3.6666666666666665 5.938760951790398 0.9818368802041743 212.4879962543502 74.78016930320159 74.78016930320159
0.29862500000000003 1.0 0.001 -3.6666666666666665 5.375151720084293 1.1054099223136944 219.6598109267169 77.02613626904824 77.02613626904824
0.30837499999999995 1.0 0.001 -3.6666666666666665 4.950543514359897 1.2716941706043703 226.83162559908345 79.27984812674356 79.27984812674356
0.318125 1.0 0.001 -3.6666666666666665 4.642785067983313 1.4729488177109564 234.00344027145013 81.54066269291725 81.54066269291725
0.327875 1.0 0.001 -3.6666666666666665 4.433349809660328 1.7026881549299577 241.17525494381687 83.80800515905231 83.80800515905231
0.33762499999999995 1.0 0.001 -3.6666666666666665 4.306696242171868 1.9554702369764885 248.3470696161834 86.08135970126405 86.08135970126405
0.347375 1.0 0.001 -3.6666666666666665 4.251540469706887 2.2285132362624536 255.51888428855008 88.36026228025878 88.36026228025878
0.357125 1.0 0.001 -3.6666666666666665 4.260500899805537 2.5216174874223642 262.69069896091673 90.64429444478502 90.64429444478502
0.36687499999999995 1.0 0.001 -3.6666666666666665 4.323634506348212 2.8309265086830657 269.86251363328336 92.9330779835075 92.9330779835075
0.376625 1.0 0.001 -3.6666666666666665 4.432356577377879 3.1530297189321566 277.03432830565004 95.22627029619264 95.22627029619264
0.386375 1.0 0.001 -3.6666666666666665 4.5793646774594805 3.4850360014119897 284.2061429780167 97.52356037644154 97.52356037644154
0.39612499999999995 1.0 0.001 -3.6666666666666665 4.758436182758598 3.8244940719428593 291.3779576503832 99.82466531579439 99.82466531579439
0.405875 1.0 0.001 -3.6666666666666665 4.9642602543041185 4.1693257135243895 298.5497723227499 102.12932725354824 102.12932725354824
0.415625 1.0 0.001 -3.6666666666666665 5.192297937192733 4.517769675641938 305.72158699511664 104.43731070864179 104.43731070864179
0.42537499999999995 1.0 0.001 -3.6666666666666665 5.43866531399385 4.868334433228242 312.89340166748315 106.74840023992606 106.74840023992606
0.435125 1.0 0.001 -3.6666666666666665 5.700035621602408 5.219758322395746 320.06521633984994 109.06239838942005 109.06239838942005
0.444875 1.0 0.001 -3.6666666666666665 5.973557019564468 5.570975832133342 327.2370310122166 111.37912387005356 111.37912387005356
