# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 7938.923044715553 4813.450909637886 10435.704170918583 7356.438699567556 3.228993066743485 1.4555496878160497 5.00243644567092 0
6.025636723150532 5.061370390615254 6.888608102958268 21278.088224364386 14390.534609138927 41307.98055743515 26183.499168134407 6.811201666955912 5.00243644567092 8.619966888240905 1
