# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
1.71973903827262 1.4702522099152018 2.170332489384567 2552.4595694206355 1633.8843060856477 3677.938638605702 2578.208398569286 3.22899307 1.45554969 5.00243645 0
6.111152351555499 5.061370390615254 7.127563994203716 27653.124109000815 17657.814650762044 39486.90330939268 27801.565054227973 7.4040710050000005 5.00243645 9.80570556 1
12.124202965838753 12.124202965838753 12.124202965838753 69128.1366600392 52289.45772068681 152594.84530902925 96755.69382236451 11.959436055000001 9.80570556 14.11316655 2
