# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
2.9091369153744324 1.4702522099152018 5.543615987417981 19952.54514823488 10347.74091197015 22761.88437892664 15999.968683949324 3.5467642859433393 1.4555496878160497 5.637978884070629 0
6.605084160741964 5.705777294094861 7.127563994203716 44898.25367630621 27460.98994739963 67710.12019910698 45590.26562329141 7.721842221148342 5.637978884070629 9.805705558226055 1
12.124202965838753 12.124202965838753 12.124202965838753 48728.360243051924 36884.391469934424 122916.04621195067 75518.0743376017 11.959436056465677 9.805705558226055 14.113166554705296 2
