# sigma_avg sigma_min sigma_max sigma_std
509.5453062304255 39.50099546588121 43.74723825964476 20.449216091882217
508.8075455349884 39.72784459113873 43.47150770510255 19.333854927212705
508.80626586166926 40.43341847908276 42.73629683129394 19.494134157012102
508.4840637792762 40.145173802705195 42.964621296958754 18.780453547266898
511.14679624650597 41.408160433913714 41.6782582712166 9.364320329884416
511.1600961595773 41.61311945429107 41.460621149321156 10.527376444130978
