# r r_min r_max SF SF_min SF_max SF_sig r_ctr r_left r_right bin_num
2.9091369153744324 1.4702522099152018 5.543615987417981 11186.020559417457 5638.0975106890355 11176.86362034555 8197.48868711433 3.5467642859433393 1.4555496878160497 5.637978884070629 0
6.605084160741964 5.705777294094861 7.127563994203716 17148.69532797328 10144.19309341469 25159.558092210125 16989.861532964227 7.721842221148342 5.637978884070629 9.805705558226055 1
12.124202965838753 12.124202965838753 12.124202965838753 12155.523345479884 9341.686633067855 25734.20947547356 16709.125770550083 11.959436056465677 9.805705558226055 14.113166554705296 2
