# mach l_inj l_dis alpha cost cost_sigma sigma sigma_err1 sigma_err2
0.5692925731186028 1.0 0.001 -3.6666666666666665 42.83085951381771 42.80384053690643 418.7549567960366 67.47012006807104 67.47012006807104
0.05487500000000001 1.0 0.001 -3.6666666666666665 481.5267969920716 155.74688878203128 40.36444411755074 26.47359493311886 26.47359493311886
0.064625 1.0 0.001 -3.6666666666666665 409.29175116987227 137.12742073549146 47.536258789917376 27.022208271139863 27.022208271139863
0.074375 1.0 0.001 -3.6666666666666665 344.7596089035721 119.73364417843668 54.70807346228403 27.646651490026574 27.646651490026574
0.084125 1.0 0.001 -3.6666666666666665 288.62812433457805 103.7203954560644 61.87988813465068 28.341912867152132 28.341912867152132
0.093875 1.0 0.001 -3.6666666666666665 240.67712211920923 89.16896154887755 69.05170280701732 29.102917361041737 29.102917361041737
0.103625 1.0 0.001 -3.6666666666666665 200.1940993476496 76.09871875396597 76.22351747938396 29.9246497134742 29.9246497134742
0.113375 1.0 0.001 -3.6666666666666665 166.2665079617855 64.48041757490509 83.39533215175061 30.802250073992393 30.802250073992393
0.12312500000000001 1.0 0.001 -3.6666666666666665 137.95613787243528 54.24928652898074 90.56714682411726 31.73108328380113 31.73108328380113
0.132875 1.0 0.001 -3.6666666666666665 114.38944596086995 45.31678039525169 97.7389614964839 32.70678478087396 32.70678478087396
0.142625 1.0 0.001 -3.6666666666666665 94.79548491633648 37.58037871280043 104.91077616885052 33.725286991179466 33.725286991179466
0.152375 1.0 0.001 -3.6666666666666665 78.51451331088683 30.93127524313102 112.0825908412172 34.78283027829329 34.78283027829329
0.162125 1.0 0.001 -3.6666666666666665 64.99198959208283 25.260078716119637 119.25440551358382 35.8759622769316 35.8759622769316
0.171875 1.0 0.001 -3.6666666666666665 53.7664646678205 20.460794073168625 126.42622018595046 37.001528941642505 37.001528941642505
0.181625 1.0 0.001 -3.6666666666666665 44.45590425330974 16.433408160126742 133.59803485831716 38.15666005219435 38.15666005219435
0.191375 1.0 0.001 -3.6666666666666665 36.74462523359439 13.085399406562738 140.76984953068376 39.33875133064552 39.33875133064552
0.201125 1.0 0.001 -3.6666666666666665 30.374237082701487 10.334950844674676 147.9416642030504 33.394148674581935 40.5454447967479
0.210875 1.0 0.001 -3.6666666666666665 25.150624420572395 8.127902578221082 155.11347887541706 34.11517635870174 41.77460854243908
0.220625 1.0 0.001 -3.6666666666666665 20.898939100852488 6.4006714389582235 162.2852935477837 34.854342547869926 43.02431674737024
0.230375 1.0 0.001 -3.6666666666666665 17.46880397519874 5.091677735296954 169.45710822015033 35.61051775918014 44.29283047941493
0.240125 1.0 0.001 -3.6666666666666665 14.734228936627778 4.146110771079483 176.62892289251698 36.38264146379709 45.57857961558762
0.24987499999999999 1.0 0.001 -3.6666666666666665 12.589339617626104 3.5154234665219515 183.80073756488363 37.169719784566915 46.8801460670384
0.259625 1.0 0.001 -3.6666666666666665 10.94490897524257 3.156785900356294 190.97255223725026 37.970822772451704 48.1962483846552
0.26937500000000003 1.0 0.001 -3.6666666666666665 9.72553477024378 3.032532200796796 198.14436690961696 38.78508140180119 49.52572774871693
0.27912499999999996 1.0 0.001 -3.6666666666666665 8.874424825865402 3.1167125248231424 205.31618158198356 39.61168439798345 39.61168439798345
0.288875 1.0 0.001 -3.6666666666666665 8.355702264922982 3.3987781933367587 212.4879962543502 40.44987498769609 40.44987498769609
0.29862500000000003 1.0 0.001 -3.6666666666666665 8.139762210966406 3.8700204131958085 219.6598109267169 41.29894764238833 41.29894764238833
0.30837499999999995 1.0 0.001 -3.6666666666666665 8.188744527884978 4.509895184129451 226.83162559908345 42.158244868482335 42.158244868482335
0.318125 1.0 0.001 -3.6666666666666665 8.465069845640018 5.2952335953676615 234.00344027145013 43.027154084215205 43.027154084215205
0.327875 1.0 0.001 -3.6666666666666665 8.93612866362586 6.20546700889549 241.17525494381687 43.90510461160949 43.90510461160949
0.33762499999999995 1.0 0.001 -3.6666666666666665 9.573593067081848 7.2223670618864695 248.3470696161834 44.791564802980936 44.791564802980936
0.347375 1.0 0.001 -3.6666666666666665 10.359113345700449 8.336086112256016 255.51888428855008 45.686039314177854 45.686039314177854
0.357125 1.0 0.001 -3.6666666666666665 11.284649308782779 9.545765896399606 262.69069896091673 46.5880665311114 46.5880665311114
0.36687499999999995 1.0 0.001 -3.6666666666666665 12.330303208836089 10.837595211170942 269.86251363328336 47.497216151808466 47.497216151808466
0.376625 1.0 0.001 -3.6666666666666665 13.47809743534341 12.198770576897687 277.03432830565004 48.413086922955685 48.413086922955685
0.386375 1.0 0.001 -3.6666666666666665 14.712247417880544 13.617918741833053 284.2061429780167 49.335304527502466 49.335304527502466
0.39612499999999995 1.0 0.001 -3.6666666666666665 16.018893866860925 15.084951756045186 291.3779576503832 50.26351961817675 50.26351961817675
0.405875 1.0 0.001 -3.6666666666666665 17.385869163558336 16.590934622778608 298.5497723227499 51.19740599059655 51.19740599059655
0.415625 1.0 0.001 -3.6666666666666665 18.8024932246937 18.127964963142905 305.72158699511664 52.1366588889123 52.1366588889123
0.42537499999999995 1.0 0.001 -3.6666666666666665 20.259394881947514 19.689064001181904 312.89340166748315 53.08099343649586 53.08099343649586
0.435125 1.0 0.001 -3.6666666666666665 21.748355403179033 21.26807810397237 320.06521633984994 54.03014318401843 54.03014318401843
0.444875 1.0 0.001 -3.6666666666666665 23.262171267846742 22.859590080415614 327.2370310122166 54.983858767273176 54.983858767273176
