# bin A x0 y0 x1 y1 alpha beta gamma delta
0 0.00981327240906798 33.25670561880176 1.0000039649394301 33.25671554932148 1.000003965217685 0.11876977267049971 0.2758636329880022 0.11876754334141273 0.27586362148405685
1 0.0036444512598912413 42.19034062030044 1.0000605535774667 42.19030465057869 1.0000605535083584 0.16297044385958115 0.3295613865888988 0.16297483178246422 0.3295613963378235
