# col0 col1 col2 col3 col4
217.33756952225517 192.3936647786947 150.1025938695645 202.0283669214156 162.5895003465883
254.41680626156085 149.23084148023955 192.69022274197906 255.10381591899036 259.81614943192284
248.11301539528992 299.85871941438256 309.8387081117613 343.24096660452614 335.112284357087
345.64486617775225 404.0956914903386 418.0744233562572 363.34599203523385 243.26593429009048
248.86664680747288 233.57561885904096 244.98095239675945 262.3958542367848 315.25011757739173
172.0244833778695 221.3742011876016 210.31071949954588 154.88488035072135 357.1738173439406
161.37396791753358 144.3941965944163 164.85946727182966 220.28544470154569 178.9035846786229
215.59554063368466 183.1108651930021 132.88023264671781 177.79652154819908 297.22506797380146
305.06154868605086 342.50920751343625 321.5022049330879 339.13088689171394 283.71362999641315
389.8329639204282 415.7473678504758 452.7325589568322 407.6431153338639 371.32597291171874
181.59279893493857 159.71406508460518 119.70137184757206 148.97697896301165 182.5328405468689
350.269279494487 303.15843558132167 405.2021427232683 425.35052832357644 238.98760366074748
193.9665031178771 187.59715130003204 227.53398539614955 255.6963620601941 217.0787831313479
346.21236711983437 346.19057638885846 308.6524941323243 294.86872472880196 356.98256955204084
255.2037058382533 298.7286644088337 311.2815821071017 282.88720128187333 176.05231404401252
242.96102131590555 223.66285003389666 173.5214038131625 128.0350220533078 296.1962881878907
179.87583927489925 199.26950038738164 261.3571020578927 176.8328663465094 196.61025984814555
65.88033939133152 139.31447886912844 221.74622467748821 124.68032238902225 321.8181750478897
366.4538132771248 304.928158195853 286.6617736509079 383.5877979442507 350.23117303070865
259.43332794865154 268.86695881263205 343.76834002653413 294.05079164479963 296.3937033569758
221.64150041604705 203.57320246456723 204.81001240173836 278.36315546876676 253.36654330830845
222.22210704531983 239.65783356078475 186.0899194319317 246.79265764775687 228.6477369091485
265.73838232827956 195.8983732510701 251.7195741947196 249.56985096170735 247.74730776111315
240.192645144178 325.2933967495218 265.9913676835496 303.41256516644205 306.5339680542292
240.3650840461684 235.5662271096907 279.53235565535016 263.943346351738 238.57295125914789
213.5332180903958 232.4621551990473 160.79602646649667 215.9080590572284 329.81280693918166
272.03845972170024 289.4314289424495 238.46344026681706 263.0021649496677 293.7485159135961
362.0004467767774 365.82973004321906 337.97604708544026 370.25316687377114 625.7063533988457
233.6996805424353 244.57322128014675 255.8783915671575 260.02655348265074 382.99774437126354
344.38192547662015 359.2600367832315 257.57912563293587 298.9097300889199 249.15214207058597
257.0181821058737 319.4785592055649 299.867900248733 335.7149271016658 262.3845324404655
278.8682389965171 281.7256034506671 335.6831109299758 275.88564753975646 264.83622639252235
283.8056774056881 257.70230862630694 258.7950270902726 341.141284644783 220.86839816128722
222.38825084410388 203.15920562853444 232.1592544154381 135.15668407692394 396.20479364619246
295.88070852180965 260.4852821064029 223.89072179853994 208.41453612178802 388.23526883141557
318.984864445069 281.77056542096614 262.33240752123976 356.3294104256798 269.25351825367784
252.24732322514697 211.82773272860487 299.20647703490755 264.3955363127123 243.20967688039482
225.22970067971116 186.39827218156142 223.73349529923226 214.03810876785394 273.32506295455227
291.70266818053847 335.3307092577283 348.76665875745704 293.70725509988756 365.71298989944955
229.39005608863437 237.17785194906673 212.6783342117228 301.8067647362129 304.7480383590906
278.1519462754575 274.38336285426334 300.66765185476766 228.92585014971826 381.57181924582426
226.7595510744404 178.7588534881989 290.40398483945586 254.979979568936 264.4000885757665
371.72257421476604 368.01019233886177 401.4029994058269 387.7353113085428 447.4908578968226
174.2160603585641 202.95978610356173 225.81309428907522 212.32767223644018 221.0073359726466
296.16694292084776 412.1946348310162 412.3474958518303 374.3348250556424 227.38846442133234
198.78686577724997 231.58506689534906 196.10995844400028 160.05244526171032 287.21094709386256
229.69267074623542 222.01904289887784 221.65279245946803 177.28068330981608 211.41085811277617
211.83367816816997 190.87520338821358 244.23334100422753 176.08760377422294 277.1525058119327
366.07354130084565 279.5809841081704 438.5735596286721 430.72985764158983 240.57506374383178
266.0730991739705 147.67131587943675 225.51371565688976 267.157340597931 260.4871704699514
306.93170264168265 293.57230839603847 306.5126546391774 307.3244107490275 198.45348358213207
218.41836022451494 132.85130437411962 147.02886716541894 212.77029284614136 213.56618014497195
336.8222169358535 319.2554548366857 294.56163382077796 402.4881783430887 288.4316265129514
156.5991237389021 230.87737233388532 171.5469256128934 142.14029920144463 286.4107236095371
78.09029370913281 143.5913960564816 150.30381439747651 175.75164993668423 191.97406092037218
137.78073376690918 104.99264547102338 43.392506215124214 150.3943961335241 264.80626068382315
327.8140607721487 284.50586894328393 295.4150309530094 264.9760390552315 370.9896312253847
310.2410350828064 275.9454843160144 256.17208222713504 369.62266643273483 266.5535269415829
184.46867567587617 211.6037736484141 197.94271221507927 120.390494137818 193.5410394751941
317.78053221047213 250.7741816139042 234.38327544050208 198.38113041886317 271.16657572523457
217.3927158045579 233.14528544183167 219.7086272898645 235.2417334375411 272.14060090957344
181.4126763020584 187.6182764981487 216.5201807273304 194.59056459222384 188.2945536263672
173.67385134725254 163.2570714913802 190.93396869473028 148.73422410021834 261.251382940968
336.13077177585444 266.2767039184913 351.2731657652989 293.13432544287076 236.50448514431315
179.11994508138986 153.5281253149753 206.38461789944296 237.17429439823684 206.77403515595472
208.4495062995003 134.73112587304863 166.94939466717057 196.89762864866256 221.27482356246884
274.0899023529464 227.6205496403123 253.21468300362628 231.8127909114055 301.8311156093018
230.04052323282596 232.46884267977194 350.0198625892583 302.4397963247492 365.0339260245499
273.67008754700265 190.50113585674583 171.4813608965985 216.32042961675137 536.9465122222131
164.3031317787973 261.0854644822282 244.18757013521505 253.68284372076556 229.24101709773663
285.8904424297786 261.61010435392365 384.11491564036606 311.69376225639735 232.47940580767434
217.0936488383272 192.20789476051303 146.9616547404172 232.16634339755325 258.92800699906866
383.73228608776276 317.4321034191437 279.5001334582802 294.01967543516105 462.21226509476304
253.30551130625201 226.8590450266147 210.68061522574584 211.7849585687675 293.9047592533302
222.99919234417766 213.98110327663113 164.53931631794623 234.4409761510076 333.6365533269589
161.03051963767953 173.85509491765956 131.27189871202947 145.04377106350267 245.65299226956185
167.15542070711402 183.2397071755512 128.5497342347821 201.66580850209638 229.11708164249137
411.0312634402891 362.0010921240819 431.8539653930664 348.5196238386172 279.339499834991
166.50029251609615 122.18733884313264 168.91438269344974 148.32702061998035 318.27641945072895
176.5610765718302 80.9438209651728 91.61288202659793 168.03409187154216 198.17794079479458
241.45471176053798 178.38116990776422 168.46786165671475 247.3024716815145 297.3659144724345
257.0764668168226 185.42371363795564 207.1746384214548 195.31617884326835 304.3286412433906
194.84752864457374 210.22383387611734 255.61195018786128 214.82580633866044 233.15200385087437
206.11753062951 160.46749721001228 195.59649464509894 169.69585316756152 294.15551360762595
260.85751989556695 253.96168588336087 238.7513037508494 279.7383013091449 349.3519885370002
167.40868902065185 234.48352458847143 136.43012596154634 151.53001307970518 285.7276972671626
258.67604713530415 260.74696080149846 153.1118526723019 174.34220572922575 237.25887486221282
152.35039355904527 165.94329068734424 120.30339432914788 173.67364421479505 232.19809445260736
329.2023187722415 332.4273893046093 287.9661135628167 388.52679328321875 278.94117949066253
298.438985290414 328.004758159772 356.37893123164326 344.79389294917127 463.13980891420243
194.04030694532634 176.64025747847936 177.08863712628232 215.41526519508122 345.5773159926967
332.1609359741986 334.4338075371091 335.0565846316886 395.6687935386185 353.79264044616286
263.3620844241201 241.58739610077498 260.95737792474597 225.01588860392567 319.301541609226
234.67852855953635 220.62468025681562 278.4264523424478 300.1361034202293 153.83287792344532
223.93096764790093 181.75295435114987 276.4611017591392 216.20035035100003 301.048976238733
200.20638573585492 268.3484192400501 275.9133711710518 286.4531702284545 207.62910586018307
283.8618940918973 300.6343796614221 265.2205182126756 259.44840858434026 232.03735837704386
534.1346512179284 605.6631672419836 579.3754298280525 603.2607723390954 301.81465917959025
264.12074894253595 329.4279753173898 264.1299977030639 239.20532320262413 248.19921383489725
229.5511542080496 173.18064982678905 212.2813875387635 218.80688040659703 269.50072696995045
196.05909508490964 212.8532682807657 210.4678584020175 218.78134472687148 305.42883287323923
301.7738300401785 168.975027069011 256.9842849616341 375.1905726323877 293.89183708618464
202.15687694782616 246.3601779083567 276.33641604051564 274.9087105418244 163.4863782877158
291.8711204597577 320.0329276138153 199.0979874674642 235.89569733882718 509.299941096017
249.38400350043506 241.18492677236523 212.13973492714177 254.2011310142263 196.44010498524415
471.59211040063707 400.4355394429337 471.3476098527599 435.70320099869116 469.3517236336933
270.1395242983736 261.6766905022223 252.1775268604942 295.76643818673114 199.31037659529673
110.58030519643528 108.37511423858032 187.2276553667973 197.73807144730128 195.11844235970676
254.9711228983603 296.10720020743776 389.6397442080608 288.45619015602136 216.782400348475
191.26919943504635 254.7745822324795 209.12803427470232 182.72760785655709 251.7426158180813
272.9612283719986 198.06929923793953 224.15116930345127 208.99068614980087 302.84382522737917
164.77167704740816 162.95396295353848 122.32049858817676 173.61554468134065 276.2587283812745
378.4889109309205 415.68145384950014 385.93806211974334 288.2824190867219 257.3456641865701
276.52665626565175 304.71026058057345 280.5826858714175 261.6790583373817 276.252772096356
245.80814291863734 221.8336801001065 270.49461835718455 236.3075117579505 304.95187550927665
247.10424462979176 180.08936967296705 249.92269251438532 307.9410278266515 137.1734807418734
158.9383307289234 121.55365835945162 169.18138718303283 167.19565325631896 280.1195549192755
189.56550072255857 277.9733628090758 251.47713997788117 274.13540008496886 250.91276480331874
355.20510349237844 370.39037179448695 315.7581386657043 343.02862352613744 277.4564276145912
180.19439003187267 220.00765859319995 138.36557642565234 190.9263335057545 295.2068043513833
316.3482640254035 267.296509942032 281.4468171954736 354.18816986529447 267.6655847281199
351.5636852776038 310.7598343070386 363.3160987978916 336.7364267148803 419.6788207310844
165.73968017495787 155.51112110134295 134.14592797674956 138.58006723836405 270.1542304030761
213.7877909517659 220.14098855043954 215.8947997390664 253.35415359964898 246.24331336509098
262.2593796790806 219.2220228474148 233.451523693226 198.1642272560003 224.34068570992122
283.2791792481505 280.76590387541705 219.12198819077764 239.22865101813034 233.13430991165598
377.1179343690641 374.5613463858474 332.22067679201353 390.8628450100742 232.71835659439557
239.42834128933848 193.13343587003646 207.22825407791828 170.32621977778598 263.17904292039753
529.9044488426609 470.77393029645185 500.17079032557274 538.7156172983337 373.7476762712009
293.753721725038 330.97861641245544 287.2504379718168 230.00462235923064 284.17953660187413
232.34314878192058 204.44622969065415 180.90679139006608 248.97001715605847 419.8255992559533
181.11286006471005 199.99338484221136 144.42800002725812 154.36864604131813 274.4720202858292
444.70168715524215 393.9954218845858 406.7176724049033 415.4387571167807 442.37999372920325
401.01066152784637 499.92446927124126 465.1678418277343 451.18975532589013 305.42208916634485
183.13008532637474 194.22921931653156 187.00271647883542 269.50203820989486 272.831042477956
245.72613038847282 214.40590128388328 223.36530845410118 249.22316137161062 251.3494032037107
327.4623605823293 370.3844205381174 373.5283140360131 368.1191747409049 300.36741394834837
480.35560109948074 540.9188524780789 484.0425221409841 437.9247600706055 448.2340466736123
219.47574434094295 226.04220164010735 265.39808739215204 275.9313383763871 166.08969790016295
180.5013495642336 206.86620911638192 247.2169256771508 212.23145633317736 267.4300243147921
224.45337596195353 249.7005793337177 197.09373058026767 287.7275319416915 155.86190131563234
265.0735810077507 149.72762986335923 166.49565994040825 249.35480284956682 221.9053247136603
210.77761574314812 206.23871786119807 144.35862661767752 160.67417314949265 188.9095054742581
252.5308545370986 258.5835944075654 245.04456784808866 270.2879037913013 115.35944444307832
309.8723999245637 279.956355760242 324.7792403721465 355.7222684016258 513.4864430710737
293.64456830461734 284.6085732081674 316.50577008294465 278.0332348481876 219.14503148837161
534.6403268100665 430.04684935165767 384.0528578623721 428.74787628083726 356.71732078746976
472.74354550661536 450.1114970545356 464.5333376567411 411.0209312843526 317.8742839416176
160.32084188015943 177.67199369766337 213.13512963212563 242.88260365821282 234.5641033459607
348.0549601274833 255.70557618074278 223.1182051854189 202.57861827529163 360.67240339788856
288.85285528015766 306.2317845169477 258.970942445129 263.4454219448218 137.29282440156305
144.0316504169906 144.78476207696767 153.42286744138835 134.45326365533157 244.69275953053847
226.2360400102564 129.88839739442 192.7661078908892 234.65853047083027 205.67632265533013
98.48898486803999 145.6864726836616 170.17412891549557 148.1750163059666 205.3151679193312
279.3706323764142 230.15551418771648 203.54176377371482 275.2844322914292 220.96222148341369
160.52119158379833 175.52561491274415 229.1250789069082 213.0573389256645 290.78824446988426
231.5376231216576 311.2775135472521 353.3517600984518 240.49575541713708 173.1078534855851
220.50753780959062 214.82565241138417 302.919431851592 252.5818830248549 188.12844592803344
465.7402074358201 508.75590243256556 507.1459414821875 455.83887321343565 570.2416568664252
207.774148747309 260.22721461203537 227.24710466247484 180.0055078544142 358.6838444342831
267.4805490651605 236.78736656136527 272.30044665764234 266.3173861195137 290.60148303053
229.7208507194801 251.8901350351591 190.32951719857812 196.86986581666372 299.4056853873787
271.69102916553993 171.78751284454455 296.5285138048897 306.76454207181683 195.48941389913796
466.1723957165213 367.88441284520906 298.3809984074911 379.41109928481285 425.6359259989739
330.7210523533894 368.5729264136312 315.94730575059214 316.4673744845279 326.0870712072331
216.9066575390294 210.24076178778802 206.27176268879154 179.41299764315994 160.90008448694138
258.3791800793322 236.69811471200643 285.0593831841406 286.41395164654654 252.47631562556225
