# mach l_inj l_dis alpha cost cost_sigma sigma sigma_err1 sigma_err2
0.36687499999999995 1.0 0.001 -3.6666666666666665 25.451473493370514 17.918235532941566 269.86251363328336 47.498537132830045 50.06386030855795
0.376625 1.0 0.001 -3.6666666666666665 26.937147766919047 20.313191004701594 277.03432830565004 48.41445271294313 50.59111723510032
0.386375 1.0 0.001 -3.6666666666666665 28.635601004891107 22.806294537098218 284.2061429780167 49.336715077714906 51.12654973009698
0.39612499999999995 1.0 0.001 -3.6666666666666665 30.515885958715543 25.382135270789366 291.3779576503832 50.264974875715176 51.66990363470836
0.405875 1.0 0.001 -3.6666666666666665 32.55096464189399 28.026887864603623 298.5497723227499 51.1989058992844 52.22093168494386
0.415625 1.0 0.001 -3.6666666666666665 34.71717821530524 30.728165088938525 305.72158699511664 52.13820339004907 52.77939352223226
0.42537499999999995 1.0 0.001 -3.6666666666666665 36.99379768313291 33.47488234967286 312.89340166748315 53.08258246950039 53.34505567729107
0.435125 1.0 0.001 -3.6666666666666665 39.36264142093631 36.25713359776454 320.06521633984994 54.03177668697692 53.91769153032679
0.444875 1.0 0.001 -3.6666666666666665 41.80774828120555 39.06607798781991 327.2370310122166 54.985536677404696 54.49708125040474
0.45462499999999995 1.0 0.001 -3.6666666666666665 44.31509715716778 41.89383659800477 334.4088456845832 55.943628921298384 55.083011716631034
0.464375 1.0 0.001 -3.6666666666666665 46.87236557091987 44.73339850305879 341.5806603569498 56.905834599770984 55.67527642359185
0.474125 1.0 0.001 -3.6666666666666665 49.468721190706496 47.578535493560075 348.75247502931654 57.87194853761102 56.27367537330194
0.48387499999999994 1.0 0.001 -3.6666666666666665 52.09464125233131 50.42372475150856 355.92428970168305 58.84177822783861 56.878014955725455
0.493625 1.0 0.001 -3.6666666666666665 54.741755720393485 53.264078819812724 363.09610437404973 59.81514293152891 57.48810781975036
0.503375 1.0 0.001 -3.6666666666666665 57.402710721352975 56.09528223761898 370.2679190464165 60.79187284707693 58.103772736323364
0.513125 1.0 0.001 -3.6666666666666665 60.071049346925655 58.91353425180864 377.43973371878315 61.7718083434664 58.724834455287635
0.522875 1.0 0.001 -3.6666666666666665 62.741107389676046 61.71549705531581 384.6115483911497 62.75479925248398 59.35112355731031
0.532625 1.0 0.001 -3.6666666666666665 65.40792195363629 64.49824904368701 391.78336306351633 63.740704215187534 59.982476302140505
0.542375 1.0 0.001 -3.6666666666666665 68.06715119752192 67.25924262143475 398.95517773588296 64.72939007828926 60.618734474303686
0.552125 1.0 0.001 -3.6666666666666665 70.71500372935212 69.9962661284948 406.12699240824963 65.72073133644726 61.259745227212434
0.5618750000000001 1.0 0.001 -3.6666666666666665 73.34915987746031 72.70740949399428 413.2988070806164 66.71460961677342 61.905360926557684
0.571625 1.0 0.001 -3.6666666666666665 75.96984603978525 75.39103325928124 420.470621752983 67.710913202159 62.555438993738385
0.581375 1.0 0.001 -3.6666666666666665 78.57432977069227 78.04574064459712 427.64243642534956 68.70953659029429 63.209841749990396
0.5911250000000001 1.0 0.001 -3.6666666666666665 81.15998758033061 80.67035236383641 434.8142510977163 69.71038008551174 63.86843626178654
0.600875 1.0 0.001 -3.6666666666666665 83.72455180188182 83.26388391955368 441.9860657700828 70.71334942081924 64.53109418799981
