# k bin_0 bin_1
24.725 1.3977385982256987e-41 4.715934406934795e-38
24.775 1.1659130998476557e-41 3.9176822637771087e-38
24.825000000000003 9.725217667902839e-42 3.2545207151662003e-38
24.875 8.111953120071207e-42 2.7035926782483637e-38
24.925000000000004 6.76619508751234e-42 2.2459076330112e-38
24.975 5.6436049871499855e-42 1.8656876855170247e-38
25.025 4.707190118067034e-42 1.5498242045189694e-38
25.075000000000003 3.9260871486611006e-42 1.2874263389666678e-38
25.125 3.2745469742834524e-42 1.0694458831512715e-38
25.175000000000004 2.7310876274979575e-42 8.883655816635138e-39
25.225 2.277787433170064e-42 7.379401481197018e-39
25.275 1.899695199855339e-42 6.129810846943878e-39
25.325000000000003 1.5843380778340144e-42 5.0917789618101436e-39
25.375 1.321310918377459e-42 4.2294954434586955e-39
25.425000000000004 1.1019336432341018e-42 3.513210287745113e-39
25.475 9.18965365522433e-43 2.9182084498876948e-39
25.525 7.663658661760195e-43 2.4239578905153602e-39
25.575000000000003 6.390965850132915e-43 2.0134017487401555e-39
25.625 5.329545831661843e-43 1.672370265171297e-39
25.675000000000004 4.4443401663236185e-43 1.389092199929452e-39
25.725 3.706105645518426e-43 1.1537889159681498e-39
25.775 3.0904501010818144e-43 9.583371441507452e-40
25.825000000000003 2.5770280143396517e-43 7.959888114611062e-40
25.875 2.148869452139292e-43 6.611382787787496e-40
25.925000000000004 1.7918202404631859e-43 5.491289674278935e-40
25.975 1.494074944406515e-43 4.5609271038564615e-40
26.025 1.245787275848018e-43 3.788162912842751e-40
26.075000000000003 1.0387450974163753e-43 3.146305709582395e-40
26.125 8.660993168741419e-44 2.6131837949771473e-40
26.175000000000004 7.221377396096106e-44 2.170379983622986e-40
26.225 6.020964268244543e-44 1.8025959433733087e-40
26.275 5.020023418162077e-44 1.4971241347301982e-40
26.325000000000003 4.185420970667104e-44 1.2434091400232562e-40
26.375 3.4895247447540965e-44 1.0326832535424939e-40
26.425000000000004 2.9092910833916947e-44 8.576637637595162e-41
26.475 2.425503190940775e-44 7.123014856542123e-41
26.525 2.0221358512083858e-44 5.915718682123488e-41
26.575000000000003 1.685825564569219e-44 4.913014702425982e-41
26.625 1.4054286179069356e-44 4.0802381734604775e-41
26.675000000000004 1.1716525004158327e-44 3.3885966617997417e-41
26.725 9.767484971216643e-45 2.8141754400254757e-41
26.775 8.142553098531717e-45 2.3371113087218656e-41
26.825000000000003 6.787852387978477e-45 1.940906329088858e-41
26.875 5.658458620872568e-45 1.6118577772689672e-41
26.925000000000004 4.7169132236253045e-45 1.3385846415779833e-41
26.975 3.931983065172688e-45 1.1116343152265704e-41
27.025 3.277626200273873e-45 9.231559046574829e-42
27.075000000000003 2.732129372900898e-45 7.666288727268993e-42
27.125 2.277388766346377e-45 6.366376458915422e-42
27.175000000000004 1.8983102182453452e-45 5.286844011931715e-42
27.225 1.5823090653911688e-45 4.39033566872815e-42
27.275 1.3188930752235587e-45 3.645826653561857e-42
27.325000000000003 1.0993146667190751e-45 3.0275503689828746e-42
27.375 9.1628091370409e-46 2.514107377312772e-42
27.425000000000004 7.637117338137175e-46 2.087725341933292e-42
27.475 6.3653825961789875e-46 1.7336443568100078e-42
27.525 5.3053471726316525e-46 1.4396064235262186e-42
27.575000000000003 4.421782462840286e-46 1.1954314326159462e-42
27.625 3.685320185837331e-46 9.926649943019785e-43
27.675000000000004 3.071477854853335e-46 8.242859460126845e-43
27.725 2.5598462469224625e-46 6.844634259477611e-43
27.775 2.1334119517693654e-46 5.683551146615219e-43
27.825000000000003 1.7779925519297193e-46 4.719396692657162e-43
27.875 1.4817657151096598e-46 3.918775565343005e-43
27.925000000000004 1.2348765897057324e-46 3.253954727257065e-43
27.975 1.0291104878207137e-46 2.7019035321683254e-43
28.025 8.576200028017172e-47 2.2434965222170902e-43
28.075000000000003 7.146975117894065e-47 1.862851353365695e-43
28.125 5.955855176615877e-47 1.546778948379655e-43
28.175000000000004 4.963185388175991e-47 1.2843268570090087e-43
28.225 4.135913009769526e-47 1.0664000260484925e-43
28.275 3.44648857119355e-47 8.85445858915951e-44
28.325000000000003 2.871949887973102e-47 7.351926678044157e-44
28.375 2.393158483022791e-47 6.104324681558128e-44
28.425000000000004 1.9941630668682114e-47 5.06840598996144e-44
28.475 1.6616689413159137e-47 4.208259265698619e-44
28.525 1.3845957059161622e-47 3.4940644674360093e-44
28.575000000000003 1.1537085767657025e-47 2.901059803918816e-44
28.625 9.61311070288622e-48 2.408683858033059e-44
28.675000000000004 8.009888416292206e-48 1.9998631828888132e-44
28.725 6.673961655496292e-48 1.6604207059052853e-44
28.775 5.560779636633004e-48 1.378584457837291e-44
28.825000000000003 4.6332146229200576e-48 1.1445796160259026e-44
28.875 3.860325494175374e-48 9.502897349530336e-45
28.925000000000004 3.216327196807476e-48 7.88975432175258e-45
28.975 2.679731804138843e-48 6.550407867432361e-45
29.025 2.2326326194725314e-48 5.438393590769484e-45
29.075000000000003 1.8601075082995518e-48 4.5151311311431836e-45
29.125 1.5497216091520818e-48 3.748586608350225e-45
29.175000000000004 1.2911128764149667e-48 3.1121619540503083e-45
29.225 1.075646662536278e-48 2.583772649263919e-45
29.275 8.961278429580747e-49 2.1450819130022378e-45
29.325000000000003 7.465609008954002e-49 1.7808648060209783e-45
29.375 6.219499844662714e-49 1.478480213805519e-45
29.425000000000004 5.181322785107027e-49 1.2274324099828768e-45
29.475 4.316391419507311e-49 1.0190070047703996e-45
29.525 3.595803855523993e-49 8.459686602376424e-46
29.575000000000003 2.995478351444076e-49 7.023100943055993e-46
29.625 2.4953496733728146e-49 5.830436726241389e-46
29.675000000000004 2.0786993988496125e-49 4.8402836329540686e-46
29.725 1.7315978485664274e-49 4.018260549497515e-46
29.775 1.4424390453086693e-49 3.335822563699295e-46
29.825000000000003 1.2015531978107459e-49 2.7692704094736735e-46
29.875 1.0008837896983351e-49 2.298928010067847e-46
29.925000000000004 8.337185061860735e-50 1.9084595976169143e-46
29.975 6.944650251319483e-50 1.5843027254792798e-46
30.025 5.784641942219006e-50 1.3151975078768443e-46
30.075000000000003 4.818343621840042e-50 1.0917957578407498e-46
30.125 4.013416704634924e-50 9.063364649487076e-47
30.175000000000004 3.3429197732317485e-50 7.523763548408583e-47
30.225 2.7844080766376777e-50 6.245661827296867e-47
30.275 2.319183230066033e-50 5.184649992733099e-47
30.325000000000003 1.9316680706566298e-50 4.3038594423517873e-47
30.375 1.6088857983875494e-50 3.5726821695095366e-47
30.425000000000004 1.340026010752667e-50 2.9657078067360125e-47
30.475 1.1160831392448076e-50 2.4618411184702386e-47
30.525 9.295552118596402e-51 2.0435693140297227e-47
30.575000000000003 7.741928793638703e-51 1.6963537499237038e-47
30.625 6.447903208990577e-51 1.4081249067076232e-47
30.675000000000004 5.37011042685928e-51 1.1688631092545483e-47
30.725 4.4724274866256e-51 9.702504348514854e-48
30.775 3.724764327502167e-51 8.053817240985625e-48
30.825000000000003 3.102056514079024e-51 6.68524660884588e-48
30.875 2.5834260922816177e-51 5.549205908714394e-48
30.925000000000004 2.1514825201841296e-51 4.606191620209582e-48
30.975 1.7917402982586357e-51 3.823410447925043e-48
31.025 1.4921338234031536e-51 3.173639644539838e-48
31.075000000000003 1.2426132403230055e-51 2.6342808730612632e-48
31.125 1.0348077712510911e-51 2.1865747459556482e-48
31.175000000000004 8.61745260729448e-52 1.81494875804736e-48
31.225 7.176185516784044e-52 1.5064759621388528e-48
31.275 5.97590874916615e-52 1.2504255820577165e-48
31.325000000000003 4.9763373900888906e-52 1.0378899507449202e-48
31.375 4.14391894340285e-52 8.614748118601217e-49
31.425000000000004 3.4507085097705645e-52 7.150422242104715e-49
31.475 2.8734318441096268e-52 5.934971354963818e-49
31.525 2.3927049191955293e-52 4.926102088353968e-49
31.575000000000003 1.9923838599301035e-52 4.088707449395613e-49
31.625 1.6590234760841474e-52 3.393645883998526e-49
31.675000000000004 1.3814262562572508e-52 2.816727745785327e-49
31.725 1.1502667141126032e-52 2.3378739426497662e-49
31.775 9.577785007631922e-53 1.940417515353369e-49
31.825000000000003 7.9749379885416645e-53 1.610523869489709e-49
31.875 6.640262647472241e-53 1.336709505619337e-49
31.925000000000004 5.528902437245773e-53 1.1094425156198295e-49
31.975 4.603501981802422e-53 9.208109551975837e-50
32.025000000000006 3.8329530091283045e-53 7.642475617766395e-50
32.075 3.191349887927955e-53 6.343012455765885e-50
32.125 2.6571197443386227e-53 5.264474076442325e-50
32.175 2.212297985699767e-53 4.369304884079276e-50
32.225 1.8419249319805573e-53 3.6263327086783423e-50
32.275000000000006 1.5335433151332324e-53 3.009683927575254e-50
32.325 1.2767797882262618e-53 2.497882942314864e-50
32.375 1.0629964029883958e-53 2.0731046868484773e-50
32.425 8.850003606311996e-54 1.7205541647205695e-50
32.475 7.368022951292309e-54 1.4279514305468685e-50
32.525000000000006 6.134149759673186e-54 1.1851040982898593e-50
32.575 5.1068567321685125e-54 9.835525030666511e-51
32.625 4.2515655713817226e-54 8.162751702978284e-51
32.675 3.5394844513627635e-54 6.774443437650326e-51
32.725 2.9466399236202543e-54 5.62223065515371e-51
32.775000000000006 2.453070747764896e-54 4.665967460727398e-51
32.825 2.0421565699637758e-54 3.872333633443599e-51
32.875 1.7000588989030277e-54 3.213674246680309e-51
32.925 1.4152555990842345e-54 2.6670365326442004e-51
32.975 1.1781532611394181e-54 2.2133704669098796e-51
33.025000000000006 9.807644239895795e-55 1.836865246074878e-51
33.075 8.164388015957931e-55 1.524398560698237e-51
33.125 6.796394809383675e-55 1.2650794911734565e-51
33.175 5.6575656848234666e-55 1.0498691126125115e-51
33.225 4.709520204769642e-55 8.712655995265383e-52
33.275000000000006 3.920304401571723e-55 7.230428661660559e-52
33.325 3.263314974839324e-55 6.000336419251813e-52
33.375 2.7164035369549305e-55 4.979494280545856e-52
33.425 2.261130780913162e-55 4.132310658805362e-52
33.475 1.8821454840796378e-55 3.429247124657176e-52
33.525000000000006 1.566667458134977e-55 2.845789042538836e-52
33.575 1.3040570502628359e-55 2.3615912349560384e-52
33.625 1.0854567108592125e-55 1.9597689170810136e-52
33.675 9.034925665616783e-56 1.6263092028737982e-52
33.725 7.520259554674068e-56 1.3495826827100232e-52
33.775000000000006 6.259465619507943e-56 1.119938057588929e-52
33.825 5.210001878453668e-56 9.293657076723375e-53
33.875 4.336453620478648e-56 7.712184738621545e-53
33.925 3.6093396090108056e-56 6.399799239350354e-53
33.975 3.004118196907751e-56 5.310720287921197e-53
34.025000000000006 2.500359883562908e-56 4.406955472342557e-53
34.075 2.0810584472910676e-56 3.656975571327636e-53
34.125 1.7320574505763906e-56 3.0346151660807027e-53
34.175 1.4415727998198537e-56 2.5181602378172604e-53
34.225 1.199795275164227e-56 2.089590951654132e-53
34.275000000000006 9.985596386807527e-57 1.733953234803028e-53
34.325 8.310691712650099e-57 1.4388372449205656e-53
34.375 6.916663553275481e-57 1.1939445493139783e-53
34.425 5.756419746730074e-57 9.907289271983682e-54
34.475 4.790761970462241e-57 8.220982730306509e-54
34.525000000000006 3.987062823267622e-57 6.821672084787256e-54
34.575 3.3181645640086706e-57 5.660517780015277e-54
34.625 2.7614623766747505e-57 4.696990698853771e-54
34.675 2.2981412496351132e-57 3.897458220073591e-54
34.725 1.9125407342521162e-57 3.234010819896251e-54
34.775000000000006 1.5916261583545013e-57 2.683488299748432e-54
34.825 1.324548458655627e-57 2.2266716820821705e-54
34.875 1.1022777838342988e-57 1.8476125920746906e-54
34.925 9.172985072834637e-58 1.5330767366493914e-54
34.975 7.633553592888192e-58 1.272082070606407e-54
35.025000000000006 6.352421123002018e-58 1.0555155413642256e-54
35.075 5.2862568815447235e-58 8.758150439570138e-55
35.125 4.398997508876826e-58 7.267054920147522e-55
35.175 3.6606284343056724e-58 6.029797977323986e-55
35.225 3.0461695451615903e-58 5.00317120097637e-55
35.275000000000006 2.534830914427037e-58 4.15132040491261e-55
35.325 2.1093100817622573e-58 3.444494035109594e-55
35.375 1.755207159764211e-58 2.8580045610763044e-55
35.425 1.4605380138665726e-58 2.371366610715381e-55
35.475 1.2153290746426732e-58 1.9675817746897484e-55
35.525000000000006 1.0112800969055973e-58 1.6325451230512846e-55
35.575 8.4148347389012e-59 1.3545527231717423e-55
35.625 7.0019062426799555e-59 1.1238929719027732e-55
35.675 5.826175592518557e-59 9.325074792649683e-56
35.725 4.847830601376218e-59 7.737096678086024e-56
35.775000000000006 4.033739979799126e-59 6.4195126574060895e-56
35.825 3.356332438705676e-59 5.326285432105048e-56
35.875 2.7926638137111548e-59 4.419215280870578e-56
35.925 2.323640678490153e-59 3.6666058851380166e-56
35.975 1.9333742017054977e-59 3.0421572465183844e-56
36.025000000000006 1.6086424028958272e-59 2.5240470462213803e-56
36.075 1.338442625725777e-59 2.094168373952274e-56
36.125 1.1136190959433894e-59 1.7374972119159492e-56
36.175 9.265529691301821e-60 1.4415675889266026e-56
36.225 7.709043856183549e-60 1.1960360782362813e-56
36.275000000000006 6.4139780801858e-60 9.923204317003121e-57
36.325 5.336433801071998e-60 8.232997311248894e-57
36.375 4.439882637504986e-60 6.830655854095415e-57
36.425 3.693929242220593e-60 5.667156843518802e-57
36.475 3.073281779572986e-60 4.7018249892312293e-57
36.525000000000006 2.5568951898738166e-60 3.900911450642252e-57
36.575 2.127258247172925e-60 3.2364144642646115e-57
36.625 1.7698002811900373e-60 2.6851007653083666e-57
36.675 1.4723974823167792e-60 2.2276936204444162e-57
36.725 1.2249620777516563e-60 1.8481991074472285e-57
36.775000000000006 1.0191004708669665e-60 1.5333471057748423e-57
36.825 8.47828769527714e-61 1.2721274686576902e-57
36.875 7.053360712432183e-61 1.0554051718204486e-57
36.925 5.867874893483665e-61 8.756009926199659e-58
36.975 4.881602495811215e-61 7.264265624602921e-58
37.025000000000006 4.061073058577835e-61 6.02664534771951e-58
37.075 3.3784385571766995e-61 4.999861869326755e-58
37.125 2.810529111923467e-61 4.148000823008842e-58
37.175 2.3380672608592807e-61 3.4412650369574004e-58
37.225 1.9450141759265225e-61 2.8549327008565858e-58
37.275000000000006 1.6180256701551035e-61 2.3684929538660273e-58
37.325 1.3459995620241128e-61 1.964928682145753e-58
37.375 1.119699057551056e-61 1.6301214583713853e-58
37.425 9.31439385791817e-62 1.3523578239196869e-58
37.475 7.748270662694198e-62 1.1219196559566182e-58
37.525000000000006 6.445429700959132e-62 9.307443002399728e-59
37.575 5.361618203997711e-62 7.721425887043048e-59
37.625 4.460020124919631e-62 6.405648840073531e-59
37.675 3.7100066171874436e-62 5.3140697185958365e-59
37.725 3.0860964196188695e-62 4.408490147792182e-59
37.775000000000006 2.567090892422454e-62 3.6572193657576963e-59
37.825 2.135354369047564e-62 3.0339656574446915e-59
37.875 1.7762154150368968e-62 2.5169166155553113e-59
37.925 1.4774686842129558e-62 2.0879760674686047e-59
37.975 1.2289604735135571e-62 1.732130984431863e-59
38.025000000000006 1.0222439159197883e-62 1.436926233695575e-59
38.075 8.502921125212773e-63 1.1920288048333685e-59
38.125 7.072594697953785e-63 9.888662699422473e-60
38.175 5.882831431836231e-63 8.203268331005504e-60
38.225 4.893178484936387e-63 6.805104780930081e-60
38.275000000000006 4.069984346133046e-63 5.645225102715898e-60
38.325 3.3852555285846436e-63 4.6830227096186725e-60
38.375 2.8157054194151473e-63 3.884810328738771e-60
38.425000000000004 2.34196299554433e-63 3.222641055294761e-60
38.475 1.9479145407611163e-63 2.673330264537565e-60
38.525000000000006 1.620156012813437e-63 2.2176441639699442e-60
38.575 1.3475374648086203e-63 1.8396265971723898e-60
38.625 1.1207840498102746e-63 1.5260405463945532e-60
38.675000000000004 9.321807372178818e-64 1.2659047932443833e-60
38.725 7.753100324210365e-64 1.0501095255706426e-60
38.775000000000006 6.448337907694701e-64 8.710974403921144e-61
38.825 5.363117140663087e-64 7.225991840497156e-61
38.875 4.46050363421571e-64 5.9941387176935326e-61
38.925000000000004 3.709775586178654e-64 4.972270060105947e-61
38.975 3.085378963257613e-64 4.1245942148927286e-61
39.025000000000006 2.566058368011663e-64 3.4214197037057806e-61
39.075 2.1341340546255732e-64 2.8381156179904632e-61
39.125 1.774900522108732e-64 2.3542491716570473e-61
39.175000000000004 1.4761262439227389e-64 1.9528702244855504e-61
39.225 1.2276375292397852e-64 1.61991773283361e-61
39.275000000000006 1.0209723696280307e-64 1.3437273512015195e-61
39.325 8.4909250317571e-65 1.114622948230465e-61
39.375 7.061439064807775e-65 9.245777376080496e-62
39.425000000000004 5.872575708303328e-65 7.669331608831804e-62
39.475 4.883837880896675e-65 6.361656805866541e-62
39.525000000000006 4.061543108865219e-65 5.2769331904218525e-62
39.575 3.377676992215279e-65 4.377151695099612e-62
39.625 2.8089395391318117e-65 3.6307826050885936e-62
39.675000000000004 2.3359519301413942e-65 3.0116711170447134e-62
39.725 1.9425967283640164e-65 2.498121141322556e-62
39.775000000000006 1.6154690899490773e-65 2.0721352654850306e-62
39.825 1.3434203036268762e-65 1.7187842642905415e-62
39.875 1.1171781283797382e-65 1.4256840769902677e-62
39.925000000000004 9.290310103160825e-66 1.1825619355213075e-62
39.975 7.725654326850785e-66 9.808964487267246e-63
40.025000000000006 6.424474604000618e-66 8.136190373412248e-63
40.075 5.34241043972312e-66 6.748662627863181e-63
40.125 4.442568983640564e-66 5.597743750171564e-63
40.175000000000004 3.694268126140959e-66 4.6430888314522296e-63
40.225 3.071991114238836e-66 3.85123179075852e-63
40.275000000000006 2.554517096994611e-66 3.1944126188802676e-63
40.325 2.1241979978096055e-66 2.6496045476493146e-63
40.375 1.7663570911466983e-66 2.1977070650763533e-63
40.425000000000004 1.4687888038161213e-66 1.8228765054814853e-63
40.475 1.221342706590032e-66 1.511970762582465e-63
40.525000000000006 1.0155775280664239e-66 1.254088671001315e-63
40.575 8.444734065554034e-67 1.0401879178111364e-63
40.625 7.021925786566906e-67 8.627680966849114e-64
40.675000000000004 5.838803524745896e-67 7.156077992632118e-64
40.725 4.8549958520421916e-67 5.935465314366377e-64
40.775000000000006 4.0369302582846194e-67 4.923038126392525e-64
40.825 3.356688326703319e-67 4.0832911896915376e-64
40.875 2.7910536488799737e-67 3.386774116113836e-64
40.925000000000004 2.3207200351875583e-67 2.809058884911154e-64
40.975 1.929633037165748e-67 2.329883407236545e-64
41.025000000000006 1.6044423399048215e-67 1.9324411230293045e-64
41.075 1.3340463598037067e-67 1.602791731875238e-64
41.125 1.1092135247235183e-67 1.3293724042710711e-64
41.175000000000004 9.222673264462625e-68 1.1025923409364079e-64
41.225 7.668244085503217e-68 9.144964687394966e-65
41.275000000000006 6.3757676020878975e-68 7.584864847749737e-65
41.325 5.301105896265889e-68 6.290894700300765e-65
41.375 4.407557010411846e-68 5.217659613169829e-65
41.425000000000004 3.6646023895475383e-68 4.327507531492479e-65
41.475 3.0468652802471454e-68 3.589208484514174e-65
41.525000000000006 2.5332445620454314e-68 2.9768592861283267e-65
41.575 2.106194468518318e-68 2.4689750277139965e-65
41.625 1.7511256293937207e-68 2.047735510010952e-65
41.675000000000004 1.455907001948914e-68 1.6983601922422615e-65
41.725 1.2104517003074112e-68 1.4085897420798376e-65
41.775000000000006 1.006372592480002e-68 1.1682560072438355e-65
41.825 8.366959144101621e-69 9.689253295022072e-66
41.875 6.956231291287843e-69 8.036026932292869e-66
41.925000000000004 5.783329047783845e-69 6.664863336231039e-66
41.975 4.808164538042712e-69 5.52764198918906e-66
42.025000000000006 3.997406137259231e-69 4.58445128487631e-66
42.075 3.3233399635841045e-69 3.8021882601209257e-66
42.125 2.7629231943674964e-69 3.1533971665680843e-66
42.175000000000004 2.2969968912857722e-69 2.6153061468850266e-66
42.225 1.9096314623063294e-69 2.1690282271939893e-66
42.275000000000006 1.587582414809146e-69 1.798898599904071e-66
42.325 1.3198378182813836e-69 1.4919249508736897e-66
42.375 1.097242025102482e-69 1.2373315494682758e-66
42.425000000000004 9.121828008701519e-70 1.0261811085932033e-66
42.475 7.583311802146772e-70 8.510611494652593e-67
42.525000000000006 6.30425163979271e-70 7.058238683824847e-67
42.575 5.2408987036205875e-70 5.853703793881023e-67
42.625 4.356879972540453e-70 4.8547176330113155e-67
42.675000000000004 3.621954879427577e-70 4.026206446884011e-67
42.725 3.0109815296794283e-70 3.339080892515737e-67
42.775000000000006 2.5030571654237073e-70 2.7692150235339813e-67
42.825 2.080803510151404e-70 2.2965994615979222e-67
42.875 1.7297725767181354e-70 1.9046390396417974e-67
42.925000000000004 1.4379526360931628e-70 1.5795702712193115e-67
42.975 1.1953574655398248e-70 1.3099782042983746e-67
43.025000000000006 9.936848396811695e-71 1.0863957048483585e-67
43.075 8.26032593426831e-71 9.009711077762327e-68
43.125 6.866625526027716e-71 7.471925716425657e-68
43.175000000000004 5.708042636117703e-71 6.196594632785191e-68
43.225 4.744918133336854e-71 5.138927487125171e-68
43.275000000000006 3.944281611813127e-71 4.261777355983728e-68
43.325 3.278723454145009e-71 3.5343364762765606e-68
43.375 2.725457075390905e-71 2.9310545303515995e-68
43.425000000000004 2.2655392860302153e-71 2.430741503036903e-68
43.475 1.8832221165164636e-71 2.0158236193998435e-68
43.525000000000006 1.5654139395265736e-71 1.6717262445560235e-68
43.575 1.3012314622936842e-71 1.386362082944335e-68
43.625 1.0816272678284525e-71 1.1497067103632327e-68
43.675000000000004 8.990801667503686e-72 9.53446537429426e-69
43.725 7.473377689280413e-72 7.906868455251341e-69
43.775000000000006 6.212024696552802e-72 6.557096449600633e-69
43.825 5.163535296278521e-72 5.437728539828652e-69
43.875 4.291991622548781e-72 4.5094374780360836e-69
43.925000000000004 3.5675356807529365e-72 3.739608298405717e-69
43.975 2.965347092319488e-72 3.101192751977336e-69
44.025000000000006 2.464793263467449e-72 2.5717592393288157e-69
44.075 2.0487228990557523e-72 2.132704880343698e-69
44.125 1.7028786860737574e-72 1.768602052743374e-69
44.175000000000004 1.4154090479871428e-72 1.4666564522999427e-69
44.225 1.1764622605266255e-72 1.2162576433089076e-69
44.275000000000006 9.778490373037859e-73 1.0086063154490701e-69
44.325 8.12762036434612e-73 8.364051565732066e-70
44.375 6.755426869853564e-73 6.93602484803045e-70
44.425000000000004 5.6148735334534787e-73 5.751796359665645e-70
44.475 4.666862018316929e-73 4.769746389431788e-70
44.525000000000006 3.878892530168974e-73 3.955359858199866e-70
44.575 3.223950337279622e-73 3.280013606442181e-70
44.625 2.679580161907929e-73 2.7199706708789202e-70
44.675000000000004 2.2271167488408226e-73 2.255546222958824e-70
44.725 1.8510452627992104e-73 1.8704158708911708e-70
44.775000000000006 1.5384696111064467e-73 1.5510420271022334e-70
44.825 1.2786704828660196e-73 1.2861981898538099e-70
44.875 1.0627379676256948e-73 1.0665744269385534e-70
44.925000000000004 8.832661701089754e-74 8.844502016267536e-71
44.975 7.340993604302189e-74 7.334230465307242e-71
45.025000000000006 6.101209640162117e-74 6.081835528454014e-71
45.075 5.0707816252179415e-74 5.043287694106572e-71
45.125 4.214360966421523e-74 4.1820745535247915e-71
45.175000000000004 3.5025667557540226e-74 3.467917490900258e-71
45.225 2.91097840726927e-74 2.875707445373877e-71
45.275000000000006 2.4192983187356153e-74 2.3846223498012267e-71
45.325 2.0106558644307303e-74 1.9773952339760728e-71
45.375 1.6710288673668187e-74 1.6397072735057118e-71
45.425000000000004 1.3887627240185687e-74 1.3596844555361426e-71
45.475 1.154170700386358e-74 1.1274801732274858e-71
45.525000000000006 9.592016994619822e-75 9.349290801775766e-72
45.575 7.971641121059344e-75 7.75260039936553e-72
45.625 6.624962852198697e-75 6.428580823044784e-72
45.675000000000004 5.505757386191621e-75 5.330670002086105e-72
45.725 4.575605900146523e-75 4.420256491091176e-72
45.775000000000006 3.802577513846579e-75 3.665321952571027e-72
45.825 3.1601337762307146e-75 3.039315413349915e-72
45.875 2.6262181109534816e-75 2.520219725530308e-72
45.925000000000004 2.1824989976426194e-75 2.0897774177676088e-72
45.975 1.8137409356789437e-75 1.7328487245046348e-72
46.025000000000006 1.507281618141665e-75 1.436879226446259e-72
46.075 1.2525973849525452e-75 1.191458388141476e-72
46.125 1.0409420510938161e-75 9.879534734490413e-73
46.175000000000004 8.650467217119792e-76 8.192059691692401e-73
46.225 7.188702972114512e-76 6.792798443179923e-73
46.275000000000006 5.97392109729199e-76 5.6325279462013394e-73
46.325 4.964395772664792e-76 4.670431328335239e-73
46.375 4.1254496272466205e-76 3.872662385848584e-73
46.425000000000004 3.428263233450658e-76 3.2111552054259874e-73
46.475 2.84888565793682e-76 2.6626370548799785e-73
46.525000000000006 2.3674121178601873e-76 2.207809834606582e-73
46.575 1.9673005239313875e-76 1.8306713076525465e-73
46.625 1.634803456278364e-76 1.5179522405907808e-73
46.675000000000004 1.3584960793570783e-76 1.2586496627014047e-73
46.725 1.1288837937524087e-76 1.0436398304554916e-73
46.775000000000006 9.38076158621665e-77 8.653572867968702e-74
46.825 7.795158924686092e-77 7.17528728720132e-74
46.875 6.477536499753744e-77 5.949523238421527e-74
46.925000000000004 5.382608434942289e-77 4.933147148099767e-74
46.975 4.472740834549217e-77 4.090392756569211e-74
47.025000000000006 3.716658971271419e-77 3.3916028320233327e-74
47.075 3.0883728710362825e-77 2.812185779247994e-74
47.125 2.56628440512035e-77 2.33175044459833e-74
47.175000000000004 2.1324452300110387e-77 1.9333886855446443e-74
47.225 1.7719400937700967e-77 1.603080469823702e-74
47.275000000000006 1.4723743314356494e-77 1.3292005785724594e-74
47.325 1.223447948999656e-77 1.102109561306216e-74
47.375 1.0166016683429543e-77 9.138145538690815e-75
47.425000000000004 8.447227763020613e-78 7.576880277418613e-75
47.475 7.019006745465917e-78 6.282345767302834e-75
47.525000000000006 5.832237335937732e-78 5.208975367359639e-75
47.575 4.846104727001387e-78 4.3189863544664825e-75
47.625 4.0266926619348204e-78 3.581050306422917e-75
47.675000000000004 3.3458175653172103e-78 2.9691905926077925e-75
47.725 2.7800596858970075e-78 2.4618681828044074e-75
47.775000000000006 2.3099579638086847e-78 2.0412236095465386e-75
47.825 1.9193409579299165e-78 1.6924484127453886e-75
47.875 1.594770843039293e-78 1.4032639505936938e-75
47.925000000000004 1.325081370719744e-78 1.1634892380273958e-75
47.975 1.1009939160302144e-78 9.646826062040062e-76
48.025000000000006 9.147984147400352e-79 7.998445737017961e-76
48.075 7.600882254228729e-79 6.631714738112947e-76
48.125 6.315398035738231e-79 5.4985116812784824e-76
48.175000000000004 5.247296147383453e-79 4.558936574878923e-76
48.225 4.35981993285142e-79 3.779906292043197e-76
48.275000000000006 3.622427169210242e-79 3.1339899774741786e-76
48.325 3.009739508107446e-79 2.5984434030387962e-76
48.375 2.5006694961364973e-79 2.1544082872702707e-76
48.425000000000004 2.077695160889052e-79 1.78624839898345e-76
48.475 1.726257221419404e-79 1.4809990787312954e-76
48.525000000000006 1.4342581968777885e-79 1.2279108031869814e-76
48.575 1.1916461898730572e-79 1.0180707271357192e-76
48.625 9.900690320408141e-80 8.440888820459737e-77
48.675000000000004 8.225868982293024e-80 6.99837985723972e-77
48.725 6.834335059427963e-80 5.802377043933318e-77
48.775000000000006 5.678176871294789e-80 4.8107577308177095e-77
48.825 4.7175850758728376e-80 3.98859677485466e-77
48.875 3.919482628072697e-80 3.3069367616809558e-77
48.925000000000004 3.256386376823139e-80 2.741768338894208e-77
48.975 2.7054611408576183e-80 2.273184764316787e-77
49.025000000000006 2.2477337228420727e-80 1.8846809052858153e-77
49.075 1.867439822093451e-80 1.5625720098124797e-77
49.125 1.5514813770869889e-80 1.2955117866170412e-77
49.175000000000004 1.2889756673068084e-80 1.074092826965941e-77
49.225 1.0708806602552838e-80 8.905152999384832e-78
49.275000000000006 8.89683712224341e-81 7.383122562560629e-78
49.325 7.391429108480873e-81 6.1212186870918275e-78
49.375 6.140721584688676e-81 5.074985896539375e-78
